|ROW|COL|Value
46|Imp_A15|PHL_XNPISH|21561.789
47|Imp_A16|PHL_XNPISH|527178.489
48|Imp_A17|PHL_XNPISH|459364.909
49|Imp_A18|PHL_XNPISH|2038970.7519999999
50|Imp_A19|PHL_XNPISH|926290.066
51|Imp_A20|PHL_XNPISH|22903.669
52|Imp_A21|PHL_XNPISH|1072135.87
53|Imp_A22|PHL_XNPISH|28888.764
54|Imp_A23|PHL_XNPISH|343608.476
55|Imp_A24|PHL_XNPISH|1504.339
56|Imp_A25|PHL_XNPISH|10104.912
57|Imp_A26|PHL_XNPISH|106252.44099999999
58|Imp_ZL0008|PHL_XNPISH|0.0
59|Imp_ZLR1|PHL_XNPISH|0.0
0|PNG_A01|PNG_XG|384.602
1|PNG_A02|PNG_XG|307.705
2|PNG_A03|PNG_XG|443.535
3|PNG_A04|PNG_XG|0.71
4|PNG_A05|PNG_XG|32.618
5|PNG_A06|PNG_XG|738.148
6|PNG_A07|PNG_XG|2797.12
7|PNG_A08|PNG_XG|898.131
8|PNG_A09|PNG_XG|93318.9
9|PNG_A10|PNG_XG|82611.1
10|PNG_A11|PNG_XG|8547.87
11|PNG_A12|PNG_XG|789.018
12|PNG_A13|PNG_XG|3.706
13|PNG_A14|PNG_XG|486079.0
14|PNG_A15|PNG_XG|224.389
15|PNG_A16|PNG_XG|20024.2
16|PNG_A17|PNG_XG|1189.96
17|PNG_A18|PNG_XG|4.136
18|PNG_A19|PNG_XG|7248.61
19|PNG_A20|PNG_XG|8028.13
20|PNG_A21|PNG_XG|79814.1
21|PNG_A22|PNG_XG|2213220.0
22|PNG_A23|PNG_XG|1275810.0
23|PNG_A24|PNG_XG|1403.05
24|PNG_A25|PNG_XG|1.122
25|PNG_A26|PNG_XG|0.519
26|PNG_LG01|PNG_XG|0.0
27|PNG_LG02|PNG_XG|0.0
28|PNG_LH01|PNG_XG|0.0
29|PNG_LK01|PNG_XG|0.0
30|PNG_LK02|PNG_XG|0.0
31|PNG_LK03|PNG_XG|0.0
32|Imp_A01|PNG_XG|1644.952
33|Imp_A02|PNG_XG|385.632
34|Imp_A03|PNG_XG|1203.307
35|Imp_A04|PNG_XG|1539.7930000000001
36|Imp_A05|PNG_XG|910.349
37|Imp_A06|PNG_XG|818.984
38|Imp_A07|PNG_XG|2821.579
39|Imp_A08|PNG_XG|1391.169
40|Imp_A09|PNG_XG|48412.572
41|Imp_A10|PNG_XG|9777.454
42|Imp_A11|PNG_XG|2113.625
43|Imp_A12|PNG_XG|693.967
44|Imp_A13|PNG_XG|482.395
45|Imp_A14|PNG_XG|891.424
46|Imp_A15|PNG_XG|404.697
47|Imp_A16|PNG_XG|863.093
48|Imp_A17|PNG_XG|1225.011
49|Imp_A18|PNG_XG|699.705
50|Imp_A19|PNG_XG|1072.262
51|Imp_A20|PNG_XG|788.193
52|Imp_A21|PNG_XG|2618.721
53|Imp_A22|PNG_XG|590.939
54|Imp_A23|PNG_XG|1607.3509999999999
55|Imp_A24|PNG_XG|388.878
56|Imp_A25|PNG_XG|132.856
57|Imp_A26|PNG_XG|772.899
58|Imp_ZL0008|PNG_XG|0.0
59|Imp_ZLR1|PNG_XG|0.0
0|PNG_A01|PNG_XH|77345.0
1|PNG_A02|PNG_XH|6775.45
2|PNG_A03|PNG_XH|12678.2
3|PNG_A04|PNG_XH|200639.0
4|PNG_A05|PNG_XH|44173.0
5|PNG_A06|PNG_XH|16460.9
6|PNG_A07|PNG_XH|121983.0
7|PNG_A08|PNG_XH|4013.23
8|PNG_A09|PNG_XH|105597.0
9|PNG_A10|PNG_XH|114661.0
10|PNG_A11|PNG_XH|32521.3
11|PNG_A12|PNG_XH|18549.0
12|PNG_A13|PNG_XH|1039380.0
13|PNG_A14|PNG_XH|6714.83
14|PNG_A15|PNG_XH|21416.8
15|PNG_A16|PNG_XH|368919.0
16|PNG_A17|PNG_XH|762900.0
17|PNG_A18|PNG_XH|478483.0
18|PNG_A19|PNG_XH|139933.0
19|PNG_A20|PNG_XH|223056.0
20|PNG_A21|PNG_XH|1486150.0
21|PNG_A22|PNG_XH|13922.2
22|PNG_A23|PNG_XH|721060.0
23|PNG_A24|PNG_XH|15125.8
24|PNG_A25|PNG_XH|20340.1
25|PNG_A26|PNG_XH|0.284
26|PNG_LG01|PNG_XH|0.0
27|PNG_LG02|PNG_XH|0.0
28|PNG_LH01|PNG_XH|0.0
29|PNG_LK01|PNG_XH|0.0
30|PNG_LK02|PNG_XH|0.0
31|PNG_LK03|PNG_XH|0.0
32|Imp_A01|PNG_XH|8113.238
33|Imp_A02|PNG_XH|1898.722
34|Imp_A03|PNG_XH|2168.891
35|Imp_A04|PNG_XH|77990.72
36|Imp_A05|PNG_XH|198057.884
37|Imp_A06|PNG_XH|8692.069
38|Imp_A07|PNG_XH|108688.93699999999
39|Imp_A08|PNG_XH|12410.509
40|Imp_A09|PNG_XH|188994.132
41|Imp_A10|PNG_XH|159268.952
42|Imp_A11|PNG_XH|82332.207
43|Imp_A12|PNG_XH|17032.72
44|Imp_A13|PNG_XH|1585.954
45|Imp_A14|PNG_XH|517.418
46|Imp_A15|PNG_XH|1757.605
47|Imp_A16|PNG_XH|7891.501
48|Imp_A17|PNG_XH|52303.238999999994
49|Imp_A18|PNG_XH|247585.379
50|Imp_A19|PNG_XH|88232.57100000001
51|Imp_A20|PNG_XH|4823.879
52|Imp_A21|PNG_XH|37257.938
53|Imp_A22|PNG_XH|803.462
54|Imp_A23|PNG_XH|30444.843
55|Imp_A24|PNG_XH|296.75600000000003
56|Imp_A25|PNG_XH|2769.124
57|Imp_A26|PNG_XH|5707.857
58|Imp_ZL0008|PNG_XH|0.0
59|Imp_ZLR1|PNG_XH|0.0
0|PNG_A01|PNG_XK01|867.014
1|PNG_A02|PNG_XK01|0.831
2|PNG_A03|PNG_XK01|448.096
3|PNG_A04|PNG_XK01|0.152
4|PNG_A05|PNG_XK01|2104.54
5|PNG_A06|PNG_XK01|297.473
6|PNG_A07|PNG_XK01|1235.19
7|PNG_A08|PNG_XK01|4817.73
8|PNG_A09|PNG_XK01|169753.0
9|PNG_A10|PNG_XK01|65500.0
10|PNG_A11|PNG_XK01|10703.4
11|PNG_A12|PNG_XK01|0.208
12|PNG_A13|PNG_XK01|1.719
13|PNG_A14|PNG_XK01|967027.0
14|PNG_A15|PNG_XK01|1552.93
15|PNG_A16|PNG_XK01|75171.1
16|PNG_A17|PNG_XK01|19904.5
17|PNG_A18|PNG_XK01|0.276
18|PNG_A19|PNG_XK01|6648.17
19|PNG_A20|PNG_XK01|40178.9
20|PNG_A21|PNG_XK01|98677.3
21|PNG_A22|PNG_XK01|102448.0
22|PNG_A23|PNG_XK01|20346.2
23|PNG_A24|PNG_XK01|0.182
24|PNG_A25|PNG_XK01|0.233
25|PNG_A26|PNG_XK01|0.18
26|PNG_LG01|PNG_XK01|0.0
27|PNG_LG02|PNG_XK01|0.0
28|PNG_LH01|PNG_XK01|0.0
29|PNG_LK01|PNG_XK01|0.0
30|PNG_LK02|PNG_XK01|0.0
31|PNG_LK03|PNG_XK01|0.0
32|Imp_A01|PNG_XK01|600.42
33|Imp_A02|PNG_XK01|134.964
34|Imp_A03|PNG_XK01|483.237
35|Imp_A04|PNG_XK01|467.063
36|Imp_A05|PNG_XK01|662.188
37|Imp_A06|PNG_XK01|398.95799999999997
38|Imp_A07|PNG_XK01|2072.228
39|Imp_A08|PNG_XK01|1760.859
40|Imp_A09|PNG_XK01|138510.412
41|Imp_A10|PNG_XK01|63323.363
42|Imp_A11|PNG_XK01|5453.356
43|Imp_A12|PNG_XK01|1276.96
44|Imp_A13|PNG_XK01|166.566
45|Imp_A14|PNG_XK01|3223.0099999999998
46|Imp_A15|PNG_XK01|136.678
47|Imp_A16|PNG_XK01|314.293
48|Imp_A17|PNG_XK01|490.938
49|Imp_A18|PNG_XK01|215.278
50|Imp_A19|PNG_XK01|730.833
51|Imp_A20|PNG_XK01|899.863
52|Imp_A21|PNG_XK01|4141.084
53|Imp_A22|PNG_XK01|177.876
54|Imp_A23|PNG_XK01|685.694
55|Imp_A24|PNG_XK01|125.485
56|Imp_A25|PNG_XK01|52.867
57|Imp_A26|PNG_XK01|1457.352
58|Imp_ZL0008|PNG_XK01|0.0
59|Imp_ZLR1|PNG_XK01|0.0
0|PNG_A01|PNG_XK02|3394.23
1|PNG_A02|PNG_XK02|453.143
2|PNG_A03|PNG_XK02|5612.32
3|PNG_A04|PNG_XK02|4504.08
4|PNG_A05|PNG_XK02|944.681
5|PNG_A06|PNG_XK02|938.182
6|PNG_A07|PNG_XK02|1521.08
7|PNG_A08|PNG_XK02|3227.12
8|PNG_A09|PNG_XK02|8966.34
9|PNG_A10|PNG_XK02|15722.3
10|PNG_A11|PNG_XK02|1442.41
11|PNG_A12|PNG_XK02|4303.69
12|PNG_A13|PNG_XK02|11.845
13|PNG_A14|PNG_XK02|0.141
14|PNG_A15|PNG_XK02|67.376
15|PNG_A16|PNG_XK02|4429.73
16|PNG_A17|PNG_XK02|0.117
17|PNG_A18|PNG_XK02|0.103
18|PNG_A19|PNG_XK02|540.47
19|PNG_A20|PNG_XK02|44.551
20|PNG_A21|PNG_XK02|9100.52
21|PNG_A22|PNG_XK02|0.087
22|PNG_A23|PNG_XK02|6.78
23|PNG_A24|PNG_XK02|0.11
24|PNG_A25|PNG_XK02|0.117
25|PNG_A26|PNG_XK02|0.114
26|PNG_LG01|PNG_XK02|0.0
27|PNG_LG02|PNG_XK02|0.0
28|PNG_LH01|PNG_XK02|0.0
29|PNG_LK01|PNG_XK02|0.0
30|PNG_LK02|PNG_XK02|0.0
31|PNG_LK03|PNG_XK02|0.0
32|Imp_A01|PNG_XK02|295.613
33|Imp_A02|PNG_XK02|82.438
34|Imp_A03|PNG_XK02|219.492
35|Imp_A04|PNG_XK02|287.635
36|Imp_A05|PNG_XK02|168.972
37|Imp_A06|PNG_XK02|146.57
38|Imp_A07|PNG_XK02|396.409
39|Imp_A08|PNG_XK02|186.685
40|Imp_A09|PNG_XK02|302.615
41|Imp_A10|PNG_XK02|137.98
42|Imp_A11|PNG_XK02|88.841
43|Imp_A12|PNG_XK02|80.30799999999999
44|Imp_A13|PNG_XK02|101.649
45|Imp_A14|PNG_XK02|141.824
46|Imp_A15|PNG_XK02|87.46
47|Imp_A16|PNG_XK02|158.68
48|Imp_A17|PNG_XK02|207.902
49|Imp_A18|PNG_XK02|122.601
50|Imp_A19|PNG_XK02|213.235
51|Imp_A20|PNG_XK02|130.909
52|Imp_A21|PNG_XK02|361.225
53|Imp_A22|PNG_XK02|113.308
54|Imp_A23|PNG_XK02|264.289
55|Imp_A24|PNG_XK02|82.524
56|Imp_A25|PNG_XK02|35.705
57|Imp_A26|PNG_XK02|93.738
58|Imp_ZL0008|PNG_XK02|0.0
59|Imp_ZLR1|PNG_XK02|0.0
0|PNG_A01|PNG_XK03|27.634
1|PNG_A02|PNG_XK03|0.831
2|PNG_A03|PNG_XK03|14.597
3|PNG_A04|PNG_XK03|0.152
4|PNG_A05|PNG_XK03|66.58
5|PNG_A06|PNG_XK03|9.484
6|PNG_A07|PNG_XK03|39.142
7|PNG_A08|PNG_XK03|152.239
8|PNG_A09|PNG_XK03|5361.49
9|PNG_A10|PNG_XK03|2063.79
10|PNG_A11|PNG_XK03|338.205
11|PNG_A12|PNG_XK03|0.208
12|PNG_A13|PNG_XK03|1.719
13|PNG_A14|PNG_XK03|30539.7
14|PNG_A15|PNG_XK03|49.228
15|PNG_A16|PNG_XK03|2386.16
16|PNG_A17|PNG_XK03|628.914
17|PNG_A18|PNG_XK03|0.276
18|PNG_A19|PNG_XK03|209.924
19|PNG_A20|PNG_XK03|1269.4
20|PNG_A21|PNG_XK03|3114.49
21|PNG_A22|PNG_XK03|3234.53
22|PNG_A23|PNG_XK03|641.12
23|PNG_A24|PNG_XK03|0.182
24|PNG_A25|PNG_XK03|0.233
25|PNG_A26|PNG_XK03|0.18
26|PNG_LG01|PNG_XK03|0.0
27|PNG_LG02|PNG_XK03|0.0
28|PNG_LH01|PNG_XK03|0.0
29|PNG_LK01|PNG_XK03|0.0
30|PNG_LK02|PNG_XK03|0.0
31|PNG_LK03|PNG_XK03|0.0
32|Imp_A01|PNG_XK03|600.595
33|Imp_A02|PNG_XK03|134.964
34|Imp_A03|PNG_XK03|483.237
35|Imp_A04|PNG_XK03|467.063
36|Imp_A05|PNG_XK03|662.188
37|Imp_A06|PNG_XK03|398.95799999999997
38|Imp_A07|PNG_XK03|2072.228
39|Imp_A08|PNG_XK03|1760.859
40|Imp_A09|PNG_XK03|138510.412
41|Imp_A10|PNG_XK03|63323.363
42|Imp_A11|PNG_XK03|5453.356
43|Imp_A12|PNG_XK03|1276.96
44|Imp_A13|PNG_XK03|166.566
45|Imp_A14|PNG_XK03|3223.0099999999998
46|Imp_A15|PNG_XK03|136.678
47|Imp_A16|PNG_XK03|314.293
48|Imp_A17|PNG_XK03|490.938
49|Imp_A18|PNG_XK03|215.278
50|Imp_A19|PNG_XK03|730.833
51|Imp_A20|PNG_XK03|899.863
52|Imp_A21|PNG_XK03|4141.084
53|Imp_A22|PNG_XK03|177.876
54|Imp_A23|PNG_XK03|685.694
55|Imp_A24|PNG_XK03|125.485
56|Imp_A25|PNG_XK03|52.867
57|Imp_A26|PNG_XK03|1457.352
58|Imp_ZL0008|PNG_XK03|0.0
59|Imp_ZLR1|PNG_XK03|0.0
0|PNG_A01|PNG_XNPISH|14344.9
1|PNG_A02|PNG_XNPISH|671.657
2|PNG_A03|PNG_XNPISH|223.064
3|PNG_A04|PNG_XNPISH|52440.4
4|PNG_A05|PNG_XNPISH|11020.4
5|PNG_A06|PNG_XNPISH|3542.96
6|PNG_A07|PNG_XNPISH|41976.6
7|PNG_A08|PNG_XNPISH|1174.64
8|PNG_A09|PNG_XNPISH|14430.3
9|PNG_A10|PNG_XNPISH|40767.5
10|PNG_A11|PNG_XNPISH|11917.9
11|PNG_A12|PNG_XNPISH|10192.2
12|PNG_A13|PNG_XNPISH|300544.0
13|PNG_A14|PNG_XNPISH|3773.62
14|PNG_A15|PNG_XNPISH|6846.7
15|PNG_A16|PNG_XNPISH|102891.0
16|PNG_A17|PNG_XNPISH|253218.0
17|PNG_A18|PNG_XNPISH|117483.0
18|PNG_A19|PNG_XNPISH|29911.5
19|PNG_A20|PNG_XNPISH|80758.6
20|PNG_A21|PNG_XNPISH|509122.0
21|PNG_A22|PNG_XNPISH|5848.21
22|PNG_A23|PNG_XNPISH|302384.0
23|PNG_A24|PNG_XNPISH|8176.81
24|PNG_A25|PNG_XNPISH|10875.0
25|PNG_A26|PNG_XNPISH|0.284
26|PNG_LG01|PNG_XNPISH|0.0
27|PNG_LG02|PNG_XNPISH|0.0
28|PNG_LH01|PNG_XNPISH|0.0
29|PNG_LK01|PNG_XNPISH|0.0
30|PNG_LK02|PNG_XNPISH|0.0
31|PNG_LK03|PNG_XNPISH|0.0
32|Imp_A01|PNG_XNPISH|4655.662
33|Imp_A02|PNG_XNPISH|1198.343
34|Imp_A03|PNG_XNPISH|1606.45
35|Imp_A04|PNG_XNPISH|29077.274
36|Imp_A05|PNG_XNPISH|120366.159
37|Imp_A06|PNG_XNPISH|5556.45
38|Imp_A07|PNG_XNPISH|88960.24399999999
39|Imp_A08|PNG_XNPISH|5565.878
40|Imp_A09|PNG_XNPISH|129485.04200000002
41|Imp_A10|PNG_XNPISH|140485.625
42|Imp_A11|PNG_XNPISH|62367.746
43|Imp_A12|PNG_XNPISH|12775.738
44|Imp_A13|PNG_XNPISH|1533.553
45|Imp_A14|PNG_XNPISH|517.418
46|Imp_A15|PNG_XNPISH|1639.739
47|Imp_A16|PNG_XNPISH|6373.082
48|Imp_A17|PNG_XNPISH|48924.662
49|Imp_A18|PNG_XNPISH|6874.485
50|Imp_A19|PNG_XNPISH|38748.354
51|Imp_A20|PNG_XNPISH|3487.7889999999998
52|Imp_A21|PNG_XNPISH|28948.187
53|Imp_A22|PNG_XNPISH|700.0889999999999
54|Imp_A23|PNG_XNPISH|24049.246
55|Imp_A24|PNG_XNPISH|276.476
56|Imp_A25|PNG_XNPISH|2183.229
57|Imp_A26|PNG_XNPISH|3499.618
58|Imp_ZL0008|PNG_XNPISH|0.0
59|Imp_ZLR1|PNG_XNPISH|0.0
0|POL_A01|POL_XG|181583.0
1|POL_A02|POL_XG|3854.09
2|POL_A03|POL_XG|8785.34
3|POL_A04|POL_XG|32617.4
4|POL_A05|POL_XG|122754.0
5|POL_A06|POL_XG|13335.3
6|POL_A07|POL_XG|2128830.0
7|POL_A08|POL_XG|0.449
8|POL_A09|POL_XG|86833.4
9|POL_A10|POL_XG|28963.5
10|POL_A11|POL_XG|43555.1
11|POL_A12|POL_XG|0.209
12|POL_A13|POL_XG|250976.0
13|POL_A14|POL_XG|1665810.0
14|POL_A15|POL_XG|906.061
15|POL_A16|POL_XG|5015.89
16|POL_A17|POL_XG|15501.3
17|POL_A18|POL_XG|329275.0
18|POL_A19|POL_XG|1347360.0
19|POL_A20|POL_XG|161216.0
20|POL_A21|POL_XG|2813620.0
21|POL_A22|POL_XG|32709000.0
22|POL_A23|POL_XG|36341500.0
23|POL_A24|POL_XG|0.56
24|POL_A25|POL_XG|24945.9
25|POL_A26|POL_XG|0.147
26|POL_LG01|POL_XG|0.0
27|POL_LG02|POL_XG|0.0
28|POL_LH01|POL_XG|0.0
29|POL_LK01|POL_XG|0.0
30|POL_LK02|POL_XG|0.0
31|POL_LK03|POL_XG|0.0
32|Imp_A01|POL_XG|2084.953
33|Imp_A02|POL_XG|494.79
34|Imp_A03|POL_XG|1057.256
35|Imp_A04|POL_XG|1901.64
36|Imp_A05|POL_XG|7029.513
37|Imp_A06|POL_XG|853.353
38|Imp_A07|POL_XG|6346.792
39|Imp_A08|POL_XG|1080.616
40|Imp_A09|POL_XG|25541.44
41|Imp_A10|POL_XG|735.944
42|Imp_A11|POL_XG|11716.604
43|Imp_A12|POL_XG|510.189
44|Imp_A13|POL_XG|600.2379999999999
45|Imp_A14|POL_XG|1157.349
46|Imp_A15|POL_XG|631.247
47|Imp_A16|POL_XG|1305.931
48|Imp_A17|POL_XG|2129.901
49|Imp_A18|POL_XG|928.381
50|Imp_A19|POL_XG|609843.0530000001
51|Imp_A20|POL_XG|2943.531
52|Imp_A21|POL_XG|26976.069
53|Imp_A22|POL_XG|820.94
54|Imp_A23|POL_XG|280080.998
55|Imp_A24|POL_XG|735.852
56|Imp_A25|POL_XG|398.808
57|Imp_A26|POL_XG|54789.904
58|Imp_ZL0008|POL_XG|0.0
59|Imp_ZLR1|POL_XG|0.0
0|POL_A01|POL_XH|10980300.0
1|POL_A02|POL_XH|40619.5
2|POL_A03|POL_XH|776630.0
3|POL_A04|POL_XH|28751800.0
4|POL_A05|POL_XH|4617880.0
5|POL_A06|POL_XH|550835.0
6|POL_A07|POL_XH|5225730.0
7|POL_A08|POL_XH|169569.0
8|POL_A09|POL_XH|441106.0
9|POL_A10|POL_XH|656141.0
10|POL_A11|POL_XH|1567090.0
11|POL_A12|POL_XH|0.139
12|POL_A13|POL_XH|6543470.0
13|POL_A14|POL_XH|8968320.0
14|POL_A15|POL_XH|7176940.0
15|POL_A16|POL_XH|5698430.0
16|POL_A17|POL_XH|18805400.0
17|POL_A18|POL_XH|9256230.0
18|POL_A19|POL_XH|36978700.0
19|POL_A20|POL_XH|6838440.0
20|POL_A21|POL_XH|58980700.0
21|POL_A22|POL_XH|466089.0
22|POL_A23|POL_XH|42948900.0
23|POL_A24|POL_XH|2424850.0
24|POL_A25|POL_XH|1715510.0
25|POL_A26|POL_XH|0.059
26|POL_LG01|POL_XH|0.0
27|POL_LG02|POL_XH|0.0
28|POL_LH01|POL_XH|0.0
29|POL_LK01|POL_XH|0.0
30|POL_LK02|POL_XH|0.0
31|POL_LK03|POL_XH|0.0
32|Imp_A01|POL_XH|1587168.716
33|Imp_A02|POL_XH|9821.877
34|Imp_A03|POL_XH|16813.715
35|Imp_A04|POL_XH|2920626.455
36|Imp_A05|POL_XH|3449871.577
37|Imp_A06|POL_XH|1005080.9450000001
38|Imp_A07|POL_XH|8222185.078
39|Imp_A08|POL_XH|684751.577
40|Imp_A09|POL_XH|4859700.628
41|Imp_A10|POL_XH|3409109.787
42|Imp_A11|POL_XH|2276925.102
43|Imp_A12|POL_XH|54283.367
44|Imp_A13|POL_XH|10617.188
45|Imp_A14|POL_XH|1569930.438
46|Imp_A15|POL_XH|1134.526
47|Imp_A16|POL_XH|9457.85
48|Imp_A17|POL_XH|26519.259000000002
49|Imp_A18|POL_XH|1708.615
50|Imp_A19|POL_XH|3032733.349
51|Imp_A20|POL_XH|930106.14
52|Imp_A21|POL_XH|3459218.887
53|Imp_A22|POL_XH|257.901
54|Imp_A23|POL_XH|370169.231
55|Imp_A24|POL_XH|874.8489999999999
56|Imp_A25|POL_XH|1237.366
57|Imp_A26|POL_XH|1884794.007
58|Imp_ZL0008|POL_XH|0.0
59|Imp_ZLR1|POL_XH|0.0
0|POL_A01|POL_XK01|32359.3
1|POL_A02|POL_XK01|0.129
2|POL_A03|POL_XK01|0.534
3|POL_A04|POL_XK01|1.901
4|POL_A05|POL_XK01|15378.7
5|POL_A06|POL_XK01|77633.1
6|POL_A07|POL_XK01|0.535
7|POL_A08|POL_XK01|1040690.0
8|POL_A09|POL_XK01|2707590.0
9|POL_A10|POL_XK01|2475530.0
10|POL_A11|POL_XK01|1403160.0
11|POL_A12|POL_XK01|0.125
12|POL_A13|POL_XK01|0.254
13|POL_A14|POL_XK01|32683500.0
14|POL_A15|POL_XK01|1281350.0
15|POL_A16|POL_XK01|777186.0
16|POL_A17|POL_XK01|7255530.0
17|POL_A18|POL_XK01|0.153
18|POL_A19|POL_XK01|119085.0
19|POL_A20|POL_XK01|0.136
20|POL_A21|POL_XK01|3910240.0
21|POL_A22|POL_XK01|76257.1
22|POL_A23|POL_XK01|417477.0
23|POL_A24|POL_XK01|0.406
24|POL_A25|POL_XK01|0.163
25|POL_A26|POL_XK01|0.105
26|POL_LG01|POL_XK01|0.0
27|POL_LG02|POL_XK01|0.0
28|POL_LH01|POL_XK01|0.0
29|POL_LK01|POL_XK01|0.0
30|POL_LK02|POL_XK01|0.0
31|POL_LK03|POL_XK01|0.0
32|Imp_A01|POL_XK01|19326.896
33|Imp_A02|POL_XK01|569.316
34|Imp_A03|POL_XK01|410.596
35|Imp_A04|POL_XK01|758.0980000000001
36|Imp_A05|POL_XK01|49362.821
37|Imp_A06|POL_XK01|13582.983
38|Imp_A07|POL_XK01|7060.831999999999
39|Imp_A08|POL_XK01|1402502.46
40|Imp_A09|POL_XK01|21343294.486
41|Imp_A10|POL_XK01|10118245.027999999
42|Imp_A11|POL_XK01|531498.035
43|Imp_A12|POL_XK01|5978.239
44|Imp_A13|POL_XK01|243.05700000000002
45|Imp_A14|POL_XK01|4571899.669
46|Imp_A15|POL_XK01|1479.474
47|Imp_A16|POL_XK01|11407.697
48|Imp_A17|POL_XK01|33889.326
49|Imp_A18|POL_XK01|2951.6
50|Imp_A19|POL_XK01|12005.746
51|Imp_A20|POL_XK01|2146.853
52|Imp_A21|POL_XK01|1811840.419
53|Imp_A22|POL_XK01|326.453
54|Imp_A23|POL_XK01|49521.028999999995
55|Imp_A24|POL_XK01|919.9410000000001
56|Imp_A25|POL_XK01|328.54699999999997
57|Imp_A26|POL_XK01|2186542.656
58|Imp_ZL0008|POL_XK01|0.0
59|Imp_ZLR1|POL_XK01|0.0
0|POL_A01|POL_XK02|-699560.0
1|POL_A02|POL_XK02|1804.9
2|POL_A03|POL_XK02|-44962.2
3|POL_A04|POL_XK02|518666.0
4|POL_A05|POL_XK02|387910.0
5|POL_A06|POL_XK02|589143.0
6|POL_A07|POL_XK02|1311790.0
7|POL_A08|POL_XK02|1061270.0
8|POL_A09|POL_XK02|241530.0
9|POL_A10|POL_XK02|497577.0
10|POL_A11|POL_XK02|22777.4
11|POL_A12|POL_XK02|574.558
12|POL_A13|POL_XK02|-58380.6
13|POL_A14|POL_XK02|3299870.0
14|POL_A15|POL_XK02|-60520.7
15|POL_A16|POL_XK02|0.754
16|POL_A17|POL_XK02|709544.0
17|POL_A18|POL_XK02|7703.94
18|POL_A19|POL_XK02|33982.5
19|POL_A20|POL_XK02|-14.129
20|POL_A21|POL_XK02|288638.0
21|POL_A22|POL_XK02|0.798
22|POL_A23|POL_XK02|-6259.31
23|POL_A24|POL_XK02|1.006
24|POL_A25|POL_XK02|0.756
25|POL_A26|POL_XK02|0.544
26|POL_LG01|POL_XK02|0.0
27|POL_LG02|POL_XK02|0.0
28|POL_LH01|POL_XK02|0.0
29|POL_LK01|POL_XK02|0.0
30|POL_LK02|POL_XK02|0.0
31|POL_LK03|POL_XK02|0.0
32|Imp_A01|POL_XK02|3598.328
33|Imp_A02|POL_XK02|717.304
34|Imp_A03|POL_XK02|1789.264
35|Imp_A04|POL_XK02|2872.334
36|Imp_A05|POL_XK02|2453.508
37|Imp_A06|POL_XK02|1747.44
38|Imp_A07|POL_XK02|4230.504
39|Imp_A08|POL_XK02|2408.322
40|Imp_A09|POL_XK02|3907.871
41|Imp_A10|POL_XK02|1532.623
42|Imp_A11|POL_XK02|1158.473
43|Imp_A12|POL_XK02|947.877
44|Imp_A13|POL_XK02|863.265
45|Imp_A14|POL_XK02|2791.83
46|Imp_A15|POL_XK02|2098.907
47|Imp_A16|POL_XK02|2833.03
48|Imp_A17|POL_XK02|3706.7309999999998
49|Imp_A18|POL_XK02|2473.053
50|Imp_A19|POL_XK02|3654.492
51|Imp_A20|POL_XK02|2673.323
52|Imp_A21|POL_XK02|4609.505
53|Imp_A22|POL_XK02|2198.251
54|Imp_A23|POL_XK02|4245.186
55|Imp_A24|POL_XK02|2009.375
56|Imp_A25|POL_XK02|236.613
57|Imp_A26|POL_XK02|1993.26
58|Imp_ZL0008|POL_XK02|0.0
59|Imp_ZLR1|POL_XK02|0.0
0|POL_A01|POL_XK03|0.564
1|POL_A02|POL_XK03|0.272
2|POL_A03|POL_XK03|0.826
3|POL_A04|POL_XK03|4.217
4|POL_A05|POL_XK03|0.857
5|POL_A06|POL_XK03|0.85
6|POL_A07|POL_XK03|1.105
7|POL_A08|POL_XK03|0.543
8|POL_A09|POL_XK03|1.412
9|POL_A10|POL_XK03|0.53
10|POL_A11|POL_XK03|10494.0
11|POL_A12|POL_XK03|0.258
12|POL_A13|POL_XK03|0.554
13|POL_A14|POL_XK03|0.426
14|POL_A15|POL_XK03|0.322
15|POL_A16|POL_XK03|0.283
16|POL_A17|POL_XK03|0.477
17|POL_A18|POL_XK03|0.323
18|POL_A19|POL_XK03|0.969
19|POL_A20|POL_XK03|0.298
20|POL_A21|POL_XK03|2.481
21|POL_A22|POL_XK03|0.318
22|POL_A23|POL_XK03|30234.3
23|POL_A24|POL_XK03|0.926
24|POL_A25|POL_XK03|0.353
25|POL_A26|POL_XK03|0.22
26|POL_LG01|POL_XK03|0.0
27|POL_LG02|POL_XK03|0.0
28|POL_LH01|POL_XK03|0.0
29|POL_LK01|POL_XK03|0.0
30|POL_LK02|POL_XK03|0.0
31|POL_LK03|POL_XK03|0.0
32|Imp_A01|POL_XK03|1082.759
33|Imp_A02|POL_XK03|265.86
34|Imp_A03|POL_XK03|528.145
35|Imp_A04|POL_XK03|796.788
36|Imp_A05|POL_XK03|594.431
37|Imp_A06|POL_XK03|436.08
38|Imp_A07|POL_XK03|1154.984
39|Imp_A08|POL_XK03|582.782
40|Imp_A09|POL_XK03|902.69
41|Imp_A10|POL_XK03|405.001
42|Imp_A11|POL_XK03|277.574
43|Imp_A12|POL_XK03|234.065
44|Imp_A13|POL_XK03|282.134
45|Imp_A14|POL_XK03|644.252
