ROW|GrossOutput
IND_A16|96302220.35999998
IND_A17|214189527.59800002
IND_A18|95042548.66799998
IND_A19|469181718.725
IND_A20|56869186.67099999
IND_A21|482397441.374
IND_A22|129658552.65400001
IND_A23|125743376.937
IND_A24|196693.97799999997
IND_A25|56451200.56200001
IND_A26|25700.835
IRL_A01|20403852.872
IRL_A02|1164781.498
IRL_A03|2762132.335
IRL_A04|51264979.02599999
IRL_A05|3900668.4279999994
IRL_A06|35764833.575
IRL_A07|99186005.838
IRL_A08|8812895.242
IRL_A09|111110273.258
IRL_A10|4851702.054
IRL_A11|2379748.3449999997
IRL_A12|316782.948
IRL_A13|8532710.467
IRL_A14|53428140.307
IRL_A15|4716799.38
IRL_A16|17829180.748000003
IRL_A17|16740040.799999999
IRL_A18|20872727.309999995
IRL_A19|49117405.39199999
IRL_A20|21479425.657
IRL_A21|121612882.62200002
IRL_A22|25018898.552999992
IRL_A23|54569993.113
IRL_A24|315666.655
IRL_A25|1832231.4980000001
IRL_A26|37477263.837
IRN_A01|77990463.988
IRN_A02|2446497.022
IRN_A03|64883533.818
IRN_A04|31281913.121
IRN_A05|20383327.705999997
IRN_A06|15612735.679000001
IRN_A07|25634482.180000015
IRN_A08|42001163.203
IRN_A09|29095702.393999998
IRN_A10|14484265.997999998
IRN_A11|4956145.069
IRN_A12|1105412.167
IRN_A13|28415202.139000006
IRN_A14|27390201.863999993
IRN_A15|897242.1690000001
IRN_A16|11564453.998999998
IRN_A17|25720908.364
IRN_A18|35798884.907
IRN_A19|69058665.11400001
IRN_A20|12991593.271
IRN_A21|62696694.922000006
IRN_A22|38281826.223000005
IRN_A23|76744012.01900001
IRN_A24|6664.118999999999
IRN_A25|1912628.981
IRN_A26|20042.923
IRQ_A01|8204018.232
IRQ_A02|404747.75299999997
IRQ_A03|77641252.44299999
IRQ_A04|1837393.1709999999
IRQ_A05|759993.997
IRQ_A06|1701989.814
IRQ_A07|5341466.74
IRQ_A08|1733041.144
IRQ_A09|5755044.5770000005
IRQ_A10|3647724.5709999995
IRQ_A11|1018187.5029999999
IRQ_A12|507030.9769999999
IRQ_A13|26038929.444
IRQ_A14|21238037.7
IRQ_A15|685789.9569999999
IRQ_A16|10081643.685999999
IRQ_A17|10332520.169
IRQ_A18|8133385.286
IRQ_A19|14505993.347000003
IRQ_A20|16688933.073000003
IRQ_A21|34339166.25700001
IRQ_A22|18701296.204999987
IRQ_A23|24249878.498000007
IRQ_A24|383312.877
IRQ_A25|594466.5380000001
IRQ_A26|142200.842
ISL_A01|1283504.622
ISL_A02|428787.684
ISL_A03|187199.30999999988
ISL_A04|4349698.822000001
ISL_A05|254848.984
ISL_A06|676653.1640000001
ISL_A07|1785660.713
ISL_A08|1114760.665
ISL_A09|2376433.6210000003
ISL_A10|641775.673
ISL_A11|263230.23000000004
ISL_A12|91977.39499999999
ISL_A13|2320184.6410000003
ISL_A14|2382849.967
ISL_A15|93810.964
ISL_A16|1782390.225
ISL_A17|1127482.092
ISL_A18|1628643.212
ISL_A19|3638182.746
ISL_A20|1826864.5729999999
ISL_A21|5269614.311000001
ISL_A22|3560734.9419999993
ISL_A23|5465952.768999999
ISL_A24|78788.91100000001
ISL_A25|122838.573
ISL_A26|21081.960999999996
ISR_A01|9752924.269000001
ISR_A02|277463.979
ISR_A03|4300504.636000001
ISR_A04|33549358.423
ISR_A05|5678832.628
ISR_A06|5016933.095999999
ISR_A07|33074951.915
ISR_A08|12943195.556
ISR_A09|39496225.371999994
ISR_A10|6500053.542000001
ISR_A11|25682498.456000004
ISR_A12|10914869.963999998
ISR_A13|7379721.8440000005
ISR_A14|31080083.854999997
ISR_A15|865346.0470000003
ISR_A16|11153357.222
ISR_A17|24806585.231
ISR_A18|10989233.252000002
ISR_A19|42591054.303
ISR_A20|11353865.864
ISR_A21|98609313.90699998
ISR_A22|36265404.51999998
ISR_A23|65837473.906
ISR_A24|9467.316000000003
ISR_A25|2717143.1889999993
ISR_A26|75782.656
ITA_A01|63184724.496999994
ITA_A02|2899815.908
ITA_A03|15889837.536000002
ITA_A04|157544129.731
ITA_A05|154016452.769
ITA_A06|89082969.651
ITA_A07|242635554.64
ITA_A08|164354265.662
ITA_A09|264491825.987
ITA_A10|90508589.57
ITA_A11|53381687.772
ITA_A12|6013708.597
ITA_A13|80594751.98500001
ITA_A14|186469738.61899996
ITA_A15|71390859.491
ITA_A16|200441670.22900003
ITA_A17|157864473.154
ITA_A18|132312409.826
ITA_A19|249467498.232
ITA_A20|64354529.22900001
ITA_A21|635188636.454
ITA_A22|132944868.378
ITA_A23|324888438.696
ITA_A24|9270053.896999998
ITA_A25|18673577.341999996
ITA_A26|8555854.058
JAM_A01|1532635.72
JAM_A02|73989.52199999998
JAM_A03|713122.6820000001
JAM_A04|1581601.9330000002
JAM_A05|284278.83
JAM_A06|418819.045
JAM_A07|1082438.7519999999
JAM_A08|731273.148
JAM_A09|1136833.7820000001
JAM_A10|499270.186
JAM_A11|202931.10199999996
JAM_A12|83150.18800000001
JAM_A13|1210502.472
JAM_A14|2203893.1740000006
JAM_A15|100304.85800000002
JAM_A16|3295605.7530000005
JAM_A17|1353544.5799999998
JAM_A18|1534668.325
JAM_A19|1269470.5280000002
JAM_A20|1089330.406
JAM_A21|4786700.129
JAM_A22|1468872.5989999997
JAM_A23|2098072.9110000003
JAM_A24|6280.242999999944
JAM_A25|63754.547000000035
JAM_A26|3877.027999999995
JOR_A01|3287376.3109999998
JOR_A02|103394.01699999998
JOR_A03|1971040.173
JOR_A04|3113828.5439999998
JOR_A05|968054.679
JOR_A06|2033660.4790000003
JOR_A07|7398504.401
JOR_A08|2303354.1750000003
JOR_A09|5632693.396
JOR_A10|2416743.635
JOR_A11|795465.172
JOR_A12|296874.50200000004
JOR_A13|1467791.8739999998
JOR_A14|5261359.328
JOR_A15|126193.543
JOR_A16|2615973.6219999995
JOR_A17|2657211.321
JOR_A18|2002366.5170000002
JOR_A19|3538976.732
JOR_A20|3353114.076
JOR_A21|12936931.804
JOR_A22|4956769.103
JOR_A23|5335810.537999999
JOR_A24|109872.12400000001
JOR_A25|189717.028
JOR_A26|9943.982999999997
JPN_A01|91664255.413
JPN_A02|9396281.792000001
JPN_A03|40122133.892
JPN_A04|227886858.44799998
JPN_A05|40676885.506
JPN_A06|178912464.73300004
JPN_A07|619399097.1140001
JPN_A08|459395897.105
JPN_A09|809363105.9240001
JPN_A10|389020894.954
JPN_A11|81276936.463
JPN_A12|10335419.889
JPN_A13|254096039.68
JPN_A14|521449853.23
JPN_A15|17825724.686000004
JPN_A16|606479497.6000001
JPN_A17|271606520.90999997
JPN_A18|190789635.39399996
JPN_A19|561239816.862
JPN_A20|280301983.42800003
JPN_A21|1753770702.7200003
JPN_A22|290799871.2679999
JPN_A23|1179322992.465
JPN_A24|1488635.218
JPN_A25|64732211.91699999
JPN_A26|91639037.01299998
KAZ_A01|48809171.772
KAZ_A02|7973298.848000001
KAZ_A03|43848337.103999995
KAZ_A04|34302076.70499999
KAZ_A05|20140824.99
KAZ_A06|1846744.1649999996
KAZ_A07|19262030.275
KAZ_A08|21384697.76
KAZ_A09|8211932.644
KAZ_A10|746993.4010000001
KAZ_A11|2567000.762
KAZ_A12|541437.0680000001
KAZ_A13|16965075.199
KAZ_A14|21569198.572
KAZ_A15|208528.758
KAZ_A16|2687705.0590000004
KAZ_A17|5977821.755999999
KAZ_A18|231333.236
KAZ_A19|26902813.469
KAZ_A20|4688593.833000001
KAZ_A21|23461584.202999994
KAZ_A22|1840421.683
KAZ_A23|12123582.222000001
KAZ_A24|26356.296000000002
KAZ_A25|7564267.494000002
KAZ_A26|20487.617999999995
KEN_A01|31025602.920999996
KEN_A02|516930.4430000001
KEN_A03|636290.2150000001
KEN_A04|10042044.876999998
KEN_A05|1828491.8270000005
KEN_A06|1309014.318
KEN_A07|6090057.7930000005
KEN_A08|944433.165
KEN_A09|1766106.8569999998
KEN_A10|193142.532
KEN_A11|2626063.156
KEN_A12|978337.692
KEN_A13|2451509.49
KEN_A14|9266645.767
KEN_A15|148725.571
KEN_A16|1916906.847
KEN_A17|4263470.095
KEN_A18|5151953.98
KEN_A19|10077450.348
KEN_A20|3458816.6079999995
KEN_A21|7170807.548
KEN_A22|4228424.987
KEN_A23|8521503.959
KEN_A24|9765.279999999999
KEN_A25|2802662.6939999997
KEN_A26|15256.189
KGZ_A01|4000143.704
KGZ_A02|3792.3190000000004
KGZ_A03|636264.5530000001
KGZ_A04|1184205.5239999997
KGZ_A05|449097.0690000002
KGZ_A06|71334.278
KGZ_A07|417389.164
KGZ_A08|704956.264
KGZ_A09|179214.82899999997
KGZ_A10|256090.13000000003
KGZ_A11|56272.87100000001
KGZ_A12|20964.39
KGZ_A13|570346.1410000001
KGZ_A14|913412.181
KGZ_A15|36697.454999999994
KGZ_A16|199359.735
KGZ_A17|1225879.048
KGZ_A18|164909.437
KGZ_A19|747006.6400000001
KGZ_A20|178577.994
KGZ_A21|934131.6209999998
KGZ_A22|657555.314
KGZ_A23|851362.0590000001
KGZ_A24|82.75099999999999
KGZ_A25|23811.237999999998
KGZ_A26|26691.341999999997
KHM_A01|5480036.839
KHM_A02|297240.43
KHM_A03|280600.776
KHM_A04|1387420.4070000004
KHM_A05|3037620.475
KHM_A06|1018538.2370000001
KHM_A07|2079563.71
KHM_A08|848561.1940000001
KHM_A09|2206056.1640000003
KHM_A10|1012875.941
KHM_A11|418399.315
KHM_A12|176217.766
KHM_A13|859288.757
KHM_A14|4039191.2309999997
KHM_A15|170359.901
KHM_A16|2377933.3600000003
KHM_A17|1990907.8150000002
KHM_A18|1440067.506
KHM_A19|2002590.139
KHM_A20|1656877.3819999998
KHM_A21|6620335.552
KHM_A22|1475127.016
KHM_A23|2817867.8140000002
KHM_A24|85928.74399999999
KHM_A25|127116.14799999999
KHM_A26|40209.91500000001
KOR_A01|49780682.66199999
KOR_A02|7202427.8670000015
KOR_A03|4233743.278000001
KOR_A04|153245723.546
KOR_A05|162035836.82099998
KOR_A06|114500363.80200002
KOR_A07|667511915.2870001
KOR_A08|331098399.21000004
KOR_A09|493937636.238
KOR_A10|153730004.351
KOR_A11|100914744.30499999
KOR_A13|98560657.62399998
KOR_A14|160281739.81100002
KOR_A15|1772609.6899999997
KOR_A16|22846957.053999998
KOR_A17|50814853.20900001
KOR_A18|212650397.234
KOR_A19|174374622.66300002
KOR_A20|49563533.973000005
KOR_A21|344077934.46500003
KOR_A22|76375068.39500001
KOR_A23|292733953.834
KOR_A24|3588245.443
KOR_A25|7510668.580999999
KOR_A26|33655.99699999999
KWT_A01|1043917.7810000001
KWT_A02|133927.49800000002
KWT_A03|62591051.870000005
KWT_A04|3100106.069
KWT_A05|1238102.093
KWT_A06|1613944.945
KWT_A07|45450426.205
KWT_A08|3010247.614
KWT_A09|1628093.148
KWT_A10|477084.91500000004
KWT_A11|1938284.2659999998
KWT_A12|174315.25199999998
KWT_A13|19423739.169999998
KWT_A14|14774658.110000003
KWT_A15|206494.09699999998
KWT_A16|2661479.732
KWT_A17|5919500.896000001
KWT_A18|3041745.489
KWT_A19|16538641.813000001
KWT_A20|2973489.6040000003
KWT_A21|53416644.40699999
KWT_A22|731612.244
KWT_A23|3545980.784999999
KWT_A24|59554.73300000001
KWT_A25|704061.82
KWT_A26|3975059.3989999993
LAO_A01|2907022.951
LAO_A02|82996.82699999999
LAO_A03|681412.47
LAO_A04|633854.673
LAO_A05|266136.574
LAO_A06|950582.415
LAO_A07|1006776.65
LAO_A08|365271.526
LAO_A09|1236848.951
LAO_A10|561404.938
LAO_A11|193440.27100000004
LAO_A12|57085.77299999999
LAO_A13|2580833.004
LAO_A14|1871746.4630000005
LAO_A15|82846.087
LAO_A16|1704523.0220000003
LAO_A17|1209962.4330000002
LAO_A18|816847.7129999999
LAO_A19|622147.491
LAO_A20|670359.443
LAO_A21|4080500.4860000005
LAO_A22|1590440.7670000002
LAO_A23|2095836.7239999997
LAO_A24|47439.58399999999
LAO_A25|65431.537
LAO_A26|25242.202999999998
LBN_A01|1958904.244
LBN_A02|99414.40800000001
LBN_A03|640470.8409999999
LBN_A04|2905540.7530000005
LBN_A05|827151.699
LBN_A06|1869519.201
LBN_A07|4415809.014
LBN_A08|1713622.8790000002
LBN_A09|4642787.425000001
LBN_A10|1686255.977
LBN_A11|919172.632
LBN_A12|172245.691
LBN_A13|2714032.565
LBN_A14|4706163.759000001
LBN_A15|210999.56699999998
LBN_A16|3974576.641999999
LBN_A17|4081453.1760000004
LBN_A18|2973469.0570000005
LBN_A19|3297102.3449999997
LBN_A20|2677583.7439999995
LBN_A21|17387968.408000004
LBN_A22|5906616.467000001
LBN_A23|9093080.823
LBN_A24|158753.05899999995
LBN_A25|220001.738
LBN_A26|30507.221999999998
LBR_A01|1423656.7640000002
LBR_A02|159709.37
LBR_A03|61725.126000000004
LBR_A04|95002.386
LBR_A05|42574.60399999999
LBR_A06|75082.05599999998
LBR_A07|157382.683
LBR_A08|80530.16499999998
LBR_A09|144903.308
LBR_A10|120558.892
LBR_A11|47009.647
LBR_A12|30978.606999999996
LBR_A13|102612.994
LBR_A14|137032.498
LBR_A15|33961.984000000004
LBR_A16|117591.40499999997
LBR_A17|113807.57699999998
LBR_A18|121127.258
LBR_A19|140617.102
LBR_A20|142483.95699999997
LBR_A21|465003.0299999999
LBR_A22|202987.72
LBR_A23|258424.80200000005
LBR_A24|32329.927
LBR_A25|36901.494999999995
LBR_A26|12224.475
LBY_A01|740002.357
LBY_A02|27792.977000000006
LBY_A03|14668227.961000001
LBY_A04|1206333.095
LBY_A05|289295.063
LBY_A06|1073148.074
LBY_A07|2619761.162
LBY_A08|1249627.068
LBY_A09|3290599.4409999996
LBY_A10|1493746.2820000001
LBY_A11|413081.53599999996
LBY_A12|87166.75
LBY_A13|5042486.331
LBY_A14|3079562.9380000005
LBY_A15|55862.579999999994
LBY_A16|1975191.2340000002
LBY_A17|1010183.6910000003
LBY_A18|1029778.5299999996
LBY_A19|1836606.1519999998
LBY_A20|1721309.882
LBY_A21|9824506.548000002
LBY_A22|5562367.1
LBY_A23|4919191.639
LBY_A24|31826.840000000007
LBY_A25|172774.50800000003
LBY_A26|10030.523000000001
LIE_A01|337548.71199999994
LIE_A02|127003.237
LIE_A03|233879.92200000002
LIE_A04|780659.1110000003
LIE_A05|320670.146
LIE_A06|590171.96
LIE_A07|1243042.5240000002
LIE_A08|644585.068
LIE_A09|1403777.367
LIE_A10|678847.994
LIE_A11|333790.762
LIE_A12|156830.904
LIE_A13|381627.026
LIE_A14|894037.649
LIE_A15|140436.648
LIE_A16|651404.2309999999
LIE_A17|476344.166
LIE_A18|433822.403
LIE_A19|636537.8569999998
LIE_A20|667672.3729999999
LIE_A21|4526279.728
LIE_A22|849100.1560000001
LIE_A23|1466614.14
LIE_A24|140040.863
LIE_A25|169497.517
LIE_A26|126200.963
LKA_A01|7693639.786000001
LKA_A02|364259.4479999999
LKA_A03|552993.055
LKA_A04|13040261.981999999
LKA_A05|4709840.302
LKA_A06|1823729.994
LKA_A07|5498570.548
LKA_A08|1863562.9079999998
LKA_A09|4105639.442
LKA_A10|3058072.7360000005
LKA_A11|1263308.0790000001
LKA_A12|433634.861
LKA_A13|6203847.143999999
LKA_A14|7920463.102000001
LKA_A15|114318.08599999998
LKA_A16|6258192.985
LKA_A17|7420714.965000003
LKA_A18|5595867.199
LKA_A19|19193573.086999994
LKA_A20|6082345.703000001
LKA_A21|17027869.371999998
LKA_A22|6234617.035000002
LKA_A23|6860466.300999999
LKA_A24|734447.4810000001
LKA_A25|930919.3480000001
LKA_A26|10572.413999999999
LSO_A01|175247.42600000004
LSO_A02|32729.604
LSO_A03|169723.32200000001
LSO_A04|198709.269
LSO_A05|127064.23700000002
LSO_A06|140426.36299999998
LSO_A07|293506.455
LSO_A08|140177.95399999997
LSO_A09|306061.281
LSO_A10|147605.96600000001
LSO_A11|65472.18800000001
LSO_A12|38425.709
LSO_A13|280350.118
LSO_A14|412854.44200000004
LSO_A15|38259.557
LSO_A16|287640.402
LSO_A17|229794.49099999998
LSO_A18|187805.92900000006
LSO_A19|221140.79599999997
LSO_A20|177263.27500000002
LSO_A21|792017.943
LSO_A22|494722.777
LSO_A23|483503.72900000005
LSO_A24|32701.034000000003
LSO_A25|35896.974
LSO_A26|28774.273
LTU_A01|4958113.1959999995
LTU_A02|66722.83200000001
LTU_A03|458042.45999999996
LTU_A04|7696096.117999999
LTU_A05|5274295.372
LTU_A06|3517912.907
LTU_A07|8267305.568
LTU_A08|951570.733
LTU_A09|2941424.1859999998
LTU_A10|537463.8809999999
LTU_A11|1235519.31
LTU_A12|277782.159
LTU_A13|3617956.575
LTU_A14|6290912.896000001
LTU_A15|1787510.1030000001
LTU_A16|5470278.225000001
LTU_A17|5081007.231999999
LTU_A18|1274521.261
LTU_A19|9020639.039
LTU_A20|3007496.4469999997
LTU_A21|8934141.117999999
LTU_A22|4221852.493
LTU_A23|8462680.947
LTU_A24|56620.557
LTU_A25|918741.8790000002
LTU_A26|6643677.381999999
LUX_A01|826745.389
LUX_A02|4562.369000000004
LUX_A03|333433.0349999999
LUX_A04|9846265.754
LUX_A05|2882316.699
LUX_A06|8861643.527999999
LUX_A07|10357902.991
LUX_A08|18222950.849
LUX_A09|36453023.489
LUX_A10|11903873.578
LUX_A11|138306.724
LUX_A12|5351.981000000003
LUX_A13|2161668.2580000004
LUX_A14|8821598.3
LUX_A15|1443729.426
LUX_A16|7125526.9690000005
LUX_A17|4060255.2399999998
LUX_A18|3377787.788
LUX_A19|10275697.688
LUX_A20|5621000.0770000005
LUX_A21|110820624.75699998
LUX_A22|5443431.749
LUX_A23|13200734.469999999
LUX_A24|298902.951
LUX_A25|267098.469
LUX_A26|41193.80000000001
LVA_A01|3785086.162
LVA_A02|202306.562
LVA_A03|371407.596
LVA_A04|4912230.738
LVA_A05|2202189.025
LVA_A06|3303252.601
LVA_A07|1844356.126
LVA_A08|1687855.444
LVA_A09|1623534.6469999999
LVA_A10|524331.925
LVA_A11|408842.028
LVA_A12|82028.617
LVA_A13|2739105.714
LVA_A14|4594958.035
LVA_A15|1033717.131
LVA_A16|4450764.858
LVA_A17|2522209.794
LVA_A18|920457.5430000001
LVA_A19|6845051.166
LVA_A20|1973576.119
LVA_A21|7852151.1620000005
LVA_A22|2422175.5640000002
LVA_A23|5783395.011
LVA_A24|6244.793999999998
LVA_A25|330153.64100000006
LVA_A26|180360.231
MAC_A01|105667.89600000007
MAC_A02|-357061.01499999996
MAC_A03|96448.87399999998
MAC_A04|1068761.745
MAC_A05|3900675.3379999995
MAC_A06|416985.56999999995
MAC_A07|1306342.296
MAC_A08|433880.64599999995
MAC_A09|2568143.898
MAC_A10|592860.708
MAC_A11|357213.807
MAC_A12|53078.865000000005
MAC_A13|1569845.1519999998
MAC_A14|6151594.658
MAC_A15|275859.341
MAC_A16|5508550.2530000005
MAC_A17|1435521.6409999994
MAC_A18|3293939.1880000005
MAC_A19|2619077.6339999996
MAC_A20|1292156.445
MAC_A21|16836481.628999997
MAC_A22|4510445.455
MAC_A23|12947517.746
MAC_A24|121743.61899999999
MAC_A25|131638.69099999976
MAC_A26|3818.4850000000442
MAR_A01|17695851.657999996
MAR_A02|1348071.938
MAR_A03|2299288.079
MAR_A04|12446668.57
MAR_A05|6459955.540999999
MAR_A06|4632803.113000001
MAR_A07|13411471.63
MAR_A08|5787675.328
MAR_A09|18630126.020999998
MAR_A10|5905419.35
MAR_A11|2043525.909
MAR_A12|401065.46699999995
MAR_A13|5320113.091
MAR_A14|14893725.535999998
MAR_A15|429296.748
MAR_A16|8186860.2530000005
MAR_A17|7102500.607000002
MAR_A18|4390415.473999999
MAR_A19|4759283.4399999995
MAR_A20|5154864.643999999
MAR_A21|25180287.508
MAR_A22|12711816.126999998
MAR_A23|13055438.742
MAR_A24|586833.694
MAR_A25|496845.62
MAR_A26|35330.13399999999
MCO_A01|205405.396
MCO_A02|69254.20000000001
MCO_A03|144596.852
MCO_A04|365085.218
MCO_A05|128911.27999999998
MCO_A06|270530.75
MCO_A07|600931.8489999999
MCO_A08|302147.93799999997
MCO_A09|641794.746
MCO_A10|322031.214
MCO_A11|144417.335
MCO_A12|80771.937
MCO_A13|231624.837
MCO_A14|1106587.4589999998
MCO_A15|103745.29000000001
MCO_A16|877802.6640000001
MCO_A17|719971.2460000002
MCO_A18|515928.824
MCO_A19|546249.514
MCO_A20|585652.0179999999
MCO_A21|3516005.0900000003
MCO_A22|1130524.241
MCO_A23|1464742.674
MCO_A24|81109.231
MCO_A25|106992.17499999999
MCO_A26|65577.946
MDA_A01|21630.342
MDA_A02|3510.3680000000004
MDA_A03|4303.511
MDA_A04|15473.071
MDA_A05|7366.054
MDA_A06|3540.413
MDA_A07|4897.800000000001
MDA_A08|6182.15
MDA_A09|6837.8369999999995
MDA_A10|3426.351
MDA_A11|2793.5290000000005
MDA_A12|2736.5340000000006
MDA_A13|8980.338
MDA_A14|9684.960000000001
MDA_A15|2861.554
MDA_A16|11280.613
MDA_A17|33871.209
MDA_A18|6173.197000000001
MDA_A19|12111.159
MDA_A20|12537.628999999997
MDA_A21|17805.387000000002
MDA_A22|7791.47
MDA_A23|11323.893
MDA_A24|2513.541
MDA_A25|15550.467
MDA_A26|17233.266
MDG_A01|3593407.2589999996
MDG_A02|164041.615
MDG_A03|344472.235
MDG_A04|746064.6649999999
MDG_A05|418689.5
MDG_A06|464123.6610000001
MDG_A07|1148418.5010000002
MDG_A08|494546.26300000004
MDG_A09|1235691.163
MDG_A10|532475.3589999999
MDG_A11|213675.217
MDG_A12|40927.058000000005
MDG_A13|818528.7270000001
MDG_A14|1590743.7179999999
MDG_A15|85795.089
MDG_A16|1220162.9359999998
MDG_A17|1104973.859
MDG_A18|746674.0139999999
MDG_A19|1004562.568
MDG_A20|958369.4439999999
MDG_A21|4328417.616
MDG_A22|1241179.663
MDG_A23|1825224.0990000002
MDG_A24|48742.299
MDG_A25|79268.03
MDG_A26|20020.278
MDV_A01|274396.87799999997
MDV_A02|121635.622
MDV_A03|66289.834
MDV_A04|334764.38
MDV_A05|92480.32400000001
MDV_A06|149501.121
MDV_A07|340371.458
MDV_A08|161869.811
MDV_A09|437305.97000000003
MDV_A10|218300.492
MDV_A11|75151.194
MDV_A12|30680.79
MDV_A13|146478.54100000003
MDV_A14|744060.621
MDV_A15|80743.798
MDV_A16|746611.988
MDV_A17|665515.514
MDV_A18|481591.757
MDV_A19|423934.958
MDV_A20|399697.76300000004
MDV_A21|1569625.006
MDV_A22|732641.2119999999
MDV_A23|826321.132
MDV_A24|43791.307
MDV_A25|35208.683999999994
MDV_A26|38955.159
MEX_A01|56792963.91400001
MEX_A02|1596771.139
MEX_A03|57143895.03400001
MEX_A04|119555521.90900001
MEX_A05|44622410.447
MEX_A06|23667494.939
MEX_A07|136446099.412
MEX_A08|53768396.971
MEX_A09|140961765.554
MEX_A10|129954483.13100001
MEX_A11|19959876.059
MEX_A12|4320674.348999999
MEX_A13|34482351.477
MEX_A14|151347727.00699997
MEX_A15|4843321.785000001
MEX_A16|62425041.89800001
MEX_A17|138841838.565
MEX_A18|46592292.474
MEX_A19|154685060.90899998
MEX_A20|45016094.28199999
MEX_A21|294267947.18100005
MEX_A22|57273668.89999999
MEX_A23|137857555.37199998
MEX_A24|12725.948
MEX_A25|3652426.529
MEX_A26|4440.210999999988
MKD_A01|3400882.0459999996
MKD_A02|23337.585
MKD_A03|311089.12600000005
MKD_A04|1875124.127
MKD_A05|1429271.1630000002
MKD_A06|471569.422
MKD_A07|2002206.364
MKD_A08|1647519.9249999998
MKD_A09|558456.157
MKD_A10|181817.98100000003
MKD_A11|131847.772
MKD_A12|70311.665
MKD_A13|1131229.104
MKD_A14|2523245.609
MKD_A15|579030.2879999998
MKD_A16|1060227.1230000001
MKD_A17|1576081.1870000004
MKD_A18|440690.3249999999
MKD_A19|1795254.08
MKD_A20|1087017.546
MKD_A21|2977281.2190000005
MKD_A22|1312975.561
MKD_A23|1913757.932
MKD_A24|14491.48
MKD_A25|51492.486000000004
MKD_A26|91505.81800000001
MLI_A01|6126330.002
MLI_A02|418423.2789999999
MLI_A03|141342.547
MLI_A04|1068571.6460000002
MLI_A05|222834.87900000002
MLI_A06|556548.1550000001
MLI_A07|1380009.804
MLI_A08|546689.1649999999
MLI_A09|1680992.403
MLI_A10|780672.2890000001
MLI_A11|268338.57599999994
MLI_A12|72717.036
MLI_A13|386019.123
MLI_A14|1702586.788999999
MLI_A15|80186.16900000001
MLI_A16|1288850.9170000001
MLI_A17|1115614.634
MLI_A18|824490.9300000002
MLI_A19|906198.5329999999
MLI_A20|945208.087
MLI_A21|4656513.328
MLI_A22|1799444.203
MLI_A23|2165435.579
MLI_A24|51032.096999999994
MLI_A25|63819.007
MLI_A26|23060.585
MLT_A01|586302.6860000001
MLT_A02|99135.769
MLT_A03|82950.305
MLT_A04|1405548.762
MLT_A05|890569.431
MLT_A06|491415.14900000003
MLT_A07|1041026.064
MLT_A08|251889.832
MLT_A09|10425426.461
MLT_A10|436747.468
MLT_A11|741679.278
MLT_A12|25123.022
MLT_A13|653145.17
MLT_A14|991543.841
MLT_A15|462320.44800000003
MLT_A16|850472.6719999999
MLT_A17|680072.425
MLT_A18|2277235.96
MLT_A19|3125643.675
MLT_A20|1013956.4950000001
MLT_A21|5097427.853999999
MLT_A22|1289794.634
MLT_A23|3025402.4329999997
MLT_A24|46704.426999999996
MLT_A25|148442.78499999997
MLT_A26|20046.351
MMR_A01|21045564.636
MMR_A02|4360624.1620000005
MMR_A03|5529783.1850000005
MMR_A04|11249050.064
MMR_A05|2583686.3519999995
MMR_A06|6707303.369999999
MMR_A07|17901711.799
MMR_A08|8765651.159000002
MMR_A09|20455790.039
MMR_A10|8729761.592
MMR_A11|1400038.736
MMR_A12|334346.2810000001
MMR_A13|3569483.9029999995
MMR_A14|10644496.872000005
MMR_A15|343162.004
MMR_A16|8951431.947999999
MMR_A17|6340888.039000002
MMR_A18|5059930.687999999
MMR_A19|6415742.102
MMR_A20|7156474.257999999
MMR_A21|5587334.527
MMR_A22|7302540.879000001
MMR_A23|5892756.700000001
MMR_A24|173635.456
MMR_A25|208251.56000000003
MMR_A26|32529.586999999996
MNE_A01|501266.52
MNE_A02|80532.654
MNE_A03|159034.30899999998
MNE_A04|596000.52
MNE_A05|101114.645
MNE_A06|190119.87399999998
MNE_A07|331897.83199999994
MNE_A08|210569.193
MNE_A09|322275.989
MNE_A10|202859.49700000003
MNE_A11|118257.48100000001
MNE_A12|98039.022
MNE_A13|904475.4629999999
MNE_A14|768754.803
MNE_A15|106221.554
MNE_A16|913794.1750000003
MNE_A17|570704.521
MNE_A18|619769.3739999998
MNE_A19|790944.909
MNE_A20|411894.34900000005
MNE_A21|1043861.193
MNE_A22|756371.5460000001
MNE_A23|862825.273
MNE_A24|91941.803
MNE_A25|95562.119
MNE_A26|82306.966
MNG_A01|2216225.4250000003
MNG_A02|8141.880000000005
MNG_A03|2394539.431
MNG_A04|1853513.0099999995
MNG_A05|1045791.865
MNG_A06|370147.22800000006
MNG_A07|948174.103
MNG_A08|571266.072
MNG_A09|993888.2680000002
MNG_A10|520208.524
MNG_A11|181681.69600000005
MNG_A12|159579.12100000004
MNG_A13|2375775.138
MNG_A14|1474617.9300000002
MNG_A15|58668.51900000001
MNG_A16|1258051.831
MNG_A17|980338.0609999998
MNG_A18|576126.0859999999
MNG_A19|1949929.991
MNG_A20|1240252.247
MNG_A21|2894080.988
MNG_A22|1354704.001
MNG_A23|1412467.9079999998
MNG_A24|60774.092000000004
MNG_A25|89194.06
MNG_A26|37231.879
MOZ_A01|3652154.8730000006
MOZ_A02|248513.52200000003
MOZ_A03|699207.333
