"Country or Area","SNA93 Table Code","Sub Item","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA system","Value","Value Footnotes"
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","OPERATING SURPLUS, NET","B.2n","2002","200","Azerbaijan manat","1993","536400000000",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Gross capital formation","P.5","2002","200","Azerbaijan manat","1993","175000000000",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Gross fixed capital formation","P.51","2002","300","Azerbaijan new manat","1993","33500000",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Gross fixed capital formation","P.51","2002","200","Azerbaijan manat","1993","175000000000",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Closing stocks of fixed assets (produced assets)","AN.11","2002","300","Azerbaijan new manat","1993","2927100000",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Closing stocks of fixed assets (produced assets)","AN.11","2002","200","Azerbaijan manat","1993","14636000000000",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Employment (average, in 1000 persons)","","2002","300","Azerbaijan new manat","1993","630700",""
"Azerbaijan","2.3","Education; health and social work; other community, social and personal services (M+N+O)","","Employment (average, in 1000 persons)","","2002","200","Azerbaijan manat","1993","630700",""
"Azerbaijan","2.3","Total Economy"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","8687100000",""
"Azerbaijan","2.3","Total Economy"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","41842500000000",""
"Azerbaijan","2.3","Total Economy"," ","Output, at basic prices","P.1","2001","100","Azerbaijan manat                        ","1993","41842500000000",""
"Azerbaijan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","3789800000","54"
"Azerbaijan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","17184100000000",""
"Azerbaijan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","100","Azerbaijan manat                        ","1993","17356400000000","17"
"Azerbaijan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","4897300000","55"
"Azerbaijan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","24658400000000","17"
"Azerbaijan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","100","Azerbaijan manat                        ","1993","24486100000000","61"
"Azerbaijan","2.3","Total Economy"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","1067720000",""
"Azerbaijan","2.3","Total Economy"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","5338600000000",""
"Azerbaijan","2.3","Total Economy"," ","Compensation of employees","D.1","2001","100","Azerbaijan manat                        ","1993","5338600000000",""
"Azerbaijan","2.3","Total Economy"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","38340000",""
"Azerbaijan","2.3","Total Economy"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","191700000000","59"
"Azerbaijan","2.3","Total Economy"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","100","Azerbaijan manat                        ","1993","191700000000",""
"Azerbaijan","2.3","Total Economy"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","38340000",""
"Azerbaijan","2.3","Total Economy"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","191700000000","59"
"Azerbaijan","2.3","Total Economy"," ","Taxes on production and imports","D.2","2001","100","Azerbaijan manat                        ","1993","191700000000",""
"Azerbaijan","2.3","Total Economy"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","38340000",""
"Azerbaijan","2.3","Total Economy"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","191700000000",""
"Azerbaijan","2.3","Total Economy"," ","Other taxes on production","D.29","2001","100","Azerbaijan manat                        ","1993","191700000000",""
"Azerbaijan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","3791300000","1"
"Azerbaijan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","19128100000000","3"
"Azerbaijan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2001","100","Azerbaijan manat                        ","1993","18955800000000","3"
"Azerbaijan","2.3","Total Economy"," ","Total Economy only: Adjustment for FISIM (if FISIM is not distributed to uses)","P.119","2001","300","Azerbaijan new manat","1993","34460000",""
"Azerbaijan","2.3","Total Economy"," ","Total Economy only: Adjustment for FISIM (if FISIM is not distributed to uses)","P.119","2001","200","Azerbaijan manat","1993","172300000000",""
"Azerbaijan","2.3","Total Economy"," ","Total Economy only: Adjustment for FISIM (if FISIM is not distributed to uses)","P.119","2001","100","Azerbaijan manat                        ","1993","172300000000",""
"Azerbaijan","2.3","Total Economy"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","655900000",""
"Azerbaijan","2.3","Total Economy"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","3279500000000",""
"Azerbaijan","2.3","Total Economy"," ","Less: Consumption of fixed capital","K.1","2001","100","Azerbaijan manat                        ","1993","3279500000000",""
"Azerbaijan","2.3","Total Economy"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","3135400000","2"
"Azerbaijan","2.3","Total Economy"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","15848600000000","4"
"Azerbaijan","2.3","Total Economy"," ","OPERATING SURPLUS, NET","B.2n","2001","100","Azerbaijan manat                        ","1993","15676300000000","4"
"Azerbaijan","2.3","Total Economy","","Gross capital formation","P.5","2001","300","Azerbaijan new manat","1993","1099020000",""
"Azerbaijan","2.3","Total Economy","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","5495100000000","27"
"Azerbaijan","2.3","Total Economy","","Gross capital formation","P.5","2001","100","Azerbaijan manat                        ","1993","5495100000000",""
"Azerbaijan","2.3","Total Economy","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","1216260000",""
"Azerbaijan","2.3","Total Economy","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","6081300000000",""
"Azerbaijan","2.3","Total Economy","","Gross fixed capital formation","P.51","2001","100","Azerbaijan manat                        ","1993","6081300000000",""
"Azerbaijan","2.3","Total Economy","","Changes in inventories","P.52","2001","300","Azerbaijan new manat","1993","-117240000",""
"Azerbaijan","2.3","Total Economy","","Changes in inventories","P.52","2001","200","Azerbaijan manat","1993","-586200000000","60"
"Azerbaijan","2.3","Total Economy","","Changes in inventories","P.52","2001","100","Azerbaijan manat                        ","1993","-586200000000","60"
"Azerbaijan","2.3","Total Economy","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","20959600000",""
"Azerbaijan","2.3","Total Economy","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","104798300000000",""
"Azerbaijan","2.3","Total Economy","","Closing stocks of fixed assets (produced assets)","AN.11","2001","100","Azerbaijan manat                        ","1993","104798300000000",""
"Azerbaijan","2.3","Total Economy","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","3715000",""
"Azerbaijan","2.3","Total Economy","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","3715000",""
"Azerbaijan","2.3","Total Economy","","Employment (average, in 1000 persons)","","2001","100","Azerbaijan manat                        ","1993","3715000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","1206980000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","6034900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","418300000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","2091900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","788700000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","3943000000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","31380000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","156900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","5580000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","27900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","5580000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","27900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","5580000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","27900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","751700000","1"
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","3758200000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","51380000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","256900000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","700260000","2"
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","3501300000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","178800000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","35760000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","178800000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","2694300000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","13471500000000",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","1484300",""
"Azerbaijan","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","1484300",""
"Azerbaijan","2.3","Agriculture, hunting and related service activities (01)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","1482000",""
"Azerbaijan","2.3","Fishing (B)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","14320000",""
"Azerbaijan","2.3","Fishing (B)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","71600000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","5940000",""
"Azerbaijan","2.3","Fishing (B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","29700000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","8380000",""
"Azerbaijan","2.3","Fishing (B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","41900000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","6680000",""
"Azerbaijan","2.3","Fishing (B)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","33400000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","80000",""
"Azerbaijan","2.3","Fishing (B)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","400000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","80000",""
"Azerbaijan","2.3","Fishing (B)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","400000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","80000",""
"Azerbaijan","2.3","Fishing (B)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","400000000",""
"Azerbaijan","2.3","Fishing (B)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","1620000","1"
"Azerbaijan","2.3","Fishing (B)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","8100000000",""
"Azerbaijan","2.3","Fishing (B)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","1300000",""
"Azerbaijan","2.3","Fishing (B)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","6500000000",""
"Azerbaijan","2.3","Fishing (B)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","320000","2"
"Azerbaijan","2.3","Fishing (B)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","1600000000",""
"Azerbaijan","2.3","Fishing (B)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","100000000",""
"Azerbaijan","2.3","Fishing (B)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","20000",""
"Azerbaijan","2.3","Fishing (B)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","100000000",""
"Azerbaijan","2.3","Fishing (B)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","22020000",""
"Azerbaijan","2.3","Fishing (B)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","110100000000",""
"Azerbaijan","2.3","Fishing (B)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","2300000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","1846940000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","9234700000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","270880000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","1354400000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","1576000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","7880300000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","168700000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","843500000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","7800000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","39100000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","7820000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","39100000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","7820000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","39100000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","1399540000","1"
"Azerbaijan","2.3","Mining and quarrying (C)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","6997700000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","116740000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","583700000000",""
"Azerbaijan","2.3","Mining and quarrying (C)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","1282800000","2"
"Azerbaijan","2.3","Mining and quarrying (C)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","6414000000000",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","3423000000000",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","684700000",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","3423000000000",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","4468500000",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","22342000000000",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","42100",""
"Azerbaijan","2.3","Mining and quarrying (C)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","42000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","1538500000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","6099700000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","1209600000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","4368900000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","328900000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","1730800000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","119600000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","597900000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","6000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","30000000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","6000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","30000000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","6000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","30000000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","203300000","1"
"Azerbaijan","2.3","Manufacturing (D)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","1102900000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","97280000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","486400000000",""
"Azerbaijan","2.3","Manufacturing (D)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","106000000","2"
"Azerbaijan","2.3","Manufacturing (D)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","616500000000",""
"Azerbaijan","2.3","Manufacturing (D)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","271100000000",""
"Azerbaijan","2.3","Manufacturing (D)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","54220000",""
"Azerbaijan","2.3","Manufacturing (D)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","271100000000",""
"Azerbaijan","2.3","Manufacturing (D)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","2685000000",""
"Azerbaijan","2.3","Manufacturing (D)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","13425000000000",""
"Azerbaijan","2.3","Manufacturing (D)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","163900",""
"Azerbaijan","2.3","Manufacturing (D)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","163900",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","380680000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","1903400000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","286000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","1516000000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","94700000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","387400000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","49000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","245000000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","2220000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","11100000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","2220000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","11100000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","2220000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","11100000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","43500000","1"
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","131300000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","24160000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","120800000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","19300000","2"
"Azerbaijan","2.3","Electricity, gas and water supply (E)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","10500000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","497800000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","99560000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","497800000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","1015660000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","5078300000000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","41000",""
"Azerbaijan","2.3","Electricity, gas and water supply (E)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","41000",""
"Azerbaijan","2.3","Construction (F)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","774900000",""
"Azerbaijan","2.3","Construction (F)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","3874500000000",""
"Azerbaijan","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","464180000",""
