"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2011","250","Tanzanian shilling","1993","93091900000",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2011","200","Tanzanian shilling","1993","76533600000",""
"Zanzibar","2.4","Industries","Education","P","2011","250","Tanzanian shilling","1993","29683500000",""
"Zanzibar","2.4","Industries","Education","P","2011","200","Tanzanian shilling","1993","28836200000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2011","250","Tanzanian shilling","1993","16274200000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2011","200","Tanzanian shilling","1993","13744000000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2011","250","Tanzanian shilling","1993","19681700000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2011","200","Tanzanian shilling","1993","12819900000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2011","250","Tanzanian shilling","1993","1450410000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2011","200","Tanzanian shilling","1993","5754520000",""
"Zanzibar","2.4","Industries","Other service activities","S","2011","250","Tanzanian shilling","1993","15875400000",""
"Zanzibar","2.4","Industries","Other service activities","S","2011","200","Tanzanian shilling","1993","5861630000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2011","250","Tanzanian shilling","1993","2355860000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2011","200","Tanzanian shilling","1993","1203700000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2011","250","Tanzanian shilling","1993","1240490000000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2011","200","Tanzanian shilling","1993","1217320000000","22"
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2011","250","Tanzanian shilling","1993","8353940000",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2011","200","Tanzanian shilling","1993","9186280000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2011","250","Tanzanian shilling","1993","135328000000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2011","200","Tanzanian shilling","1993","136049000000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2011","250","Tanzanian shilling","1993","136049000000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2011","200","Tanzanian shilling","1993","136049000000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2011","250","Tanzanian shilling","1993","1367470000000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2011","200","Tanzanian shilling","1993","1344190000000",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2010","250","Tanzanian shilling","1993","265201000000",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2010","200","Tanzanian shilling","1993","307702000000",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2010","250","Tanzanian shilling","1993","178804000000",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2010","200","Tanzanian shilling","1993","240378000000","21"
"Zanzibar","2.4","Industries","Forestry and logging","02","2010","250","Tanzanian shilling","1993","23031300000",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2010","250","Tanzanian shilling","1993","63365500000",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2010","200","Tanzanian shilling","1993","67323300000",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2010","250","Tanzanian shilling","1993","110300000000",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2010","200","Tanzanian shilling","1993","100686000000",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2010","250","Tanzanian shilling","1993","11000100000",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2010","200","Tanzanian shilling","1993","16323100000",""
"Zanzibar","2.4","Industries","Manufacturing","C","2010","250","Tanzanian shilling","1993","98843500000",""
"Zanzibar","2.4","Industries","Manufacturing","C","2010","200","Tanzanian shilling","1993","76449800000",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2010","250","Tanzanian shilling","1993","-4138280000",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2010","200","Tanzanian shilling","1993","3837500000",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2010","250","Tanzanian shilling","1993","4594770000",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2010","200","Tanzanian shilling","1993","4075540000",""
"Zanzibar","2.4","Industries","Construction","F","2010","250","Tanzanian shilling","1993","86843600000",""
"Zanzibar","2.4","Industries","Construction","F","2010","200","Tanzanian shilling","1993","81486200000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2010","250","Tanzanian shilling","1993","323683000000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2010","200","Tanzanian shilling","1993","235396000000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2010","250","Tanzanian shilling","1993","88625700000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2010","200","Tanzanian shilling","1993","98913000000",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2010","250","Tanzanian shilling","1993","57123000000",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2010","200","Tanzanian shilling","1993","48660900000",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2010","250","Tanzanian shilling","1993","177934000000",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2010","200","Tanzanian shilling","1993","87822300000",""
"Zanzibar","2.4","Industries","Information and communication","J","2010","250","Tanzanian shilling","1993","17255700000",""
"Zanzibar","2.4","Industries","Information and communication","J","2010","200","Tanzanian shilling","1993","7832320000",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2010","250","Tanzanian shilling","1993","30673600000",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2010","200","Tanzanian shilling","1993","35383700000",""
"Zanzibar","2.4","Industries","Real estate activities","L","2010","250","Tanzanian shilling","1993","54288000000",""
"Zanzibar","2.4","Industries","Real estate activities","L","2010","200","Tanzanian shilling","1993","60763100000",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2010","250","Tanzanian shilling","1993","12458400000",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2010","200","Tanzanian shilling","1993","10206400000",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2010","250","Tanzanian shilling","1993","792322000",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2010","200","Tanzanian shilling","1993","1862430000",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2010","250","Tanzanian shilling","1993","11666000000",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2010","200","Tanzanian shilling","1993","8344020000",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2010","250","Tanzanian shilling","1993","130012000000",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2010","200","Tanzanian shilling","1993","98480100000",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2010","250","Tanzanian shilling","1993","89517700000",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2010","200","Tanzanian shilling","1993","63906100000",""
"Zanzibar","2.4","Industries","Education","P","2010","250","Tanzanian shilling","1993","26827700000",""
"Zanzibar","2.4","Industries","Education","P","2010","200","Tanzanian shilling","1993","23601900000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2010","250","Tanzanian shilling","1993","13666600000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2010","200","Tanzanian shilling","1993","10972100000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2010","250","Tanzanian shilling","1993","19739000000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2010","200","Tanzanian shilling","1993","9640160000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2010","250","Tanzanian shilling","1993","1151930000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2010","200","Tanzanian shilling","1993","3577370000",""
"Zanzibar","2.4","Industries","Other service activities","S","2010","250","Tanzanian shilling","1993","16366800000",""
"Zanzibar","2.4","Industries","Other service activities","S","2010","200","Tanzanian shilling","1993","4928380000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2010","250","Tanzanian shilling","1993","2220240000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2010","200","Tanzanian shilling","1993","1134410000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","250","Tanzanian shilling","1993","1050450000000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2010","200","Tanzanian shilling","1993","946034000000",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2010","250","Tanzanian shilling","1993","6488290000",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2010","200","Tanzanian shilling","1993","7541850000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2010","250","Tanzanian shilling","1993","111953000000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2010","200","Tanzanian shilling","1993","112308000000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2010","250","Tanzanian shilling","1993","112308000000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2010","200","Tanzanian shilling","1993","112308000000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2010","250","Tanzanian shilling","1993","1155920000000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2010","200","Tanzanian shilling","1993","1050800000000",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2009","200","Tanzanian shilling","1993","268349000000",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2009","200","Tanzanian shilling","1993","217165000000","21"
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2009","200","Tanzanian shilling","1993","51183900000",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2009","200","Tanzanian shilling","1993","100260000000",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2009","200","Tanzanian shilling","1993","14625600000",""
"Zanzibar","2.4","Industries","Manufacturing","C","2009","200","Tanzanian shilling","1993","77791300000",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2009","200","Tanzanian shilling","1993","3816000000",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2009","200","Tanzanian shilling","1993","4026880000",""
"Zanzibar","2.4","Industries","Construction","F","2009","200","Tanzanian shilling","1993","73146000000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2009","200","Tanzanian shilling","1993","215156000000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2009","200","Tanzanian shilling","1993","91715100000",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2009","200","Tanzanian shilling","1993","43109100000",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2009","200","Tanzanian shilling","1993","80332200000",""
"Zanzibar","2.4","Industries","Information and communication","J","2009","200","Tanzanian shilling","1993","7867860000",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2009","200","Tanzanian shilling","1993","31993800000",""
"Zanzibar","2.4","Industries","Real estate activities","L","2009","200","Tanzanian shilling","1993","57394600000",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2009","200","Tanzanian shilling","1993","9304710000",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2009","200","Tanzanian shilling","1993","1580960000",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2009","200","Tanzanian shilling","1993","7723750000",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2009","200","Tanzanian shilling","1993","93148500000",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2009","200","Tanzanian shilling","1993","58991300000",""
"Zanzibar","2.4","Industries","Education","P","2009","200","Tanzanian shilling","1993","23349800000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2009","200","Tanzanian shilling","1993","10807300000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2009","200","Tanzanian shilling","1993","8605570000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2009","200","Tanzanian shilling","1993","2821590000",""
"Zanzibar","2.4","Industries","Other service activities","S","2009","200","Tanzanian shilling","1993","4684810000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2009","200","Tanzanian shilling","1993","1099160000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","200","Tanzanian shilling","1993","843138000000","22"
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2009","200","Tanzanian shilling","1993","7901870000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2009","200","Tanzanian shilling","1993","104165000000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2009","200","Tanzanian shilling","1993","104165000000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2009","200","Tanzanian shilling","1993","939401000000",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2008","200","Tanzanian shilling","1993","220542000000",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2008","200","Tanzanian shilling","1993","181203000000","21"
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2008","200","Tanzanian shilling","1993","39339900000",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2008","200","Tanzanian shilling","1993","93333400000",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2008","200","Tanzanian shilling","1993","11690500000",""
"Zanzibar","2.4","Industries","Manufacturing","C","2008","200","Tanzanian shilling","1993","75068400000",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2008","200","Tanzanian shilling","1993","2691000000",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2008","200","Tanzanian shilling","1993","3883460000",""
"Zanzibar","2.4","Industries","Construction","F","2008","200","Tanzanian shilling","1993","65476900000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2008","200","Tanzanian shilling","1993","195340000000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2008","200","Tanzanian shilling","1993","85911900000",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2008","200","Tanzanian shilling","1993","37165100000",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2008","200","Tanzanian shilling","1993","72263300000",""
"Zanzibar","2.4","Industries","Information and communication","J","2008","200","Tanzanian shilling","1993","10515500000",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2008","200","Tanzanian shilling","1993","25881800000",""
"Zanzibar","2.4","Industries","Real estate activities","L","2008","200","Tanzanian shilling","1993","51536600000",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2008","200","Tanzanian shilling","1993","8508770000",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2008","200","Tanzanian shilling","1993","1545590000",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2008","200","Tanzanian shilling","1993","6963180000",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2008","200","Tanzanian shilling","1993","88637800000",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2008","200","Tanzanian shilling","1993","56628200000",""
"Zanzibar","2.4","Industries","Education","P","2008","200","Tanzanian shilling","1993","22001700000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2008","200","Tanzanian shilling","1993","10008000000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2008","200","Tanzanian shilling","1993","8460430000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2008","200","Tanzanian shilling","1993","2748070000",""
"Zanzibar","2.4","Industries","Other service activities","S","2008","200","Tanzanian shilling","1993","4647360000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2008","200","Tanzanian shilling","1993","1065000000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","Tanzanian shilling","1993","769082000000",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2008","200","Tanzanian shilling","1993","5739580000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2008","200","Tanzanian shilling","1993","87834100000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2008","200","Tanzanian shilling","1993","87834100000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2008","200","Tanzanian shilling","1993","851177000000",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2007","200","Tanzanian shilling","1993","181523000000",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2007","200","Tanzanian shilling","1993","144096000000","21"
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2007","200","Tanzanian shilling","1993","37426200000",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2007","200","Tanzanian shilling","1993","76599100000",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2007","200","Tanzanian shilling","1993","8428280000",""
"Zanzibar","2.4","Industries","Manufacturing","C","2007","200","Tanzanian shilling","1993","62495100000",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2007","200","Tanzanian shilling","1993","2389000000",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2007","200","Tanzanian shilling","1993","3286700000",""
"Zanzibar","2.4","Industries","Construction","F","2007","200","Tanzanian shilling","1993","46965600000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2007","200","Tanzanian shilling","1993","178693000000",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2007","200","Tanzanian shilling","1993","85067900000",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2007","200","Tanzanian shilling","1993","29019800000",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2007","200","Tanzanian shilling","1993","64605000000",""
"Zanzibar","2.4","Industries","Information and communication","J","2007","200","Tanzanian shilling","1993","17833500000",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2007","200","Tanzanian shilling","1993","25876200000",""
"Zanzibar","2.4","Industries","Real estate activities","L","2007","200","Tanzanian shilling","1993","40804200000",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2007","200","Tanzanian shilling","1993","6127520000",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2007","200","Tanzanian shilling","1993","1053820000",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2007","200","Tanzanian shilling","1993","5073690000",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2007","200","Tanzanian shilling","1993","84964300000",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2007","200","Tanzanian shilling","1993","56261000000",""
"Zanzibar","2.4","Industries","Education","P","2007","200","Tanzanian shilling","1993","19930200000",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2007","200","Tanzanian shilling","1993","8773120000",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2007","200","Tanzanian shilling","1993","8667430000",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2007","200","Tanzanian shilling","1993","2749530000",""
"Zanzibar","2.4","Industries","Other service activities","S","2007","200","Tanzanian shilling","1993","4886000000",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2007","200","Tanzanian shilling","1993","1031900000",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","Tanzanian shilling","1993","667853000000",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2007","200","Tanzanian shilling","1993","6330560000",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2007","200","Tanzanian shilling","1993","73278000000",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2007","200","Tanzanian shilling","1993","73278000000",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2007","200","Tanzanian shilling","1993","734800000000",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2006","200","Tanzanian shilling","1993","166154169675.9",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2006","200","Tanzanian shilling","1993","139217637054.149",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2006","200","Tanzanian shilling","1993","26936532621.7512",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2006","200","Tanzanian shilling","1993","66919981224.2986",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2006","200","Tanzanian shilling","1993","6830309136.38992",""
"Zanzibar","2.4","Industries","Manufacturing","C","2006","200","Tanzanian shilling","1993","55002097623.1951",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2006","200","Tanzanian shilling","1993","2141449469.87729",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2006","200","Tanzanian shilling","1993","2946124994.83636",""
"Zanzibar","2.4","Industries","Construction","F","2006","200","Tanzanian shilling","1993","39099126835.1101",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2006","200","Tanzanian shilling","1993","147937961360.729",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2006","200","Tanzanian shilling","1993","68498438024.4877",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2006","200","Tanzanian shilling","1993","24747803392.1168",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2006","200","Tanzanian shilling","1993","54691719944.124",""
"Zanzibar","2.4","Industries","Information and communication","J","2006","200","Tanzanian shilling","1993","15208188525.0612",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2006","200","Tanzanian shilling","1993","19319429404.4739",""
"Zanzibar","2.4","Industries","Real estate activities","L","2006","200","Tanzanian shilling","1993","34562613064.2718",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2006","200","Tanzanian shilling","1993","5190223999.89483",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2006","200","Tanzanian shilling","1993","892627244.845187",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2006","200","Tanzanian shilling","1993","4297596755.04964",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2006","200","Tanzanian shilling","1993","76743416154.1298",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2006","200","Tanzanian shilling","1993","51079896409.1857",""
"Zanzibar","2.4","Industries","Education","P","2006","200","Tanzanian shilling","1993","18095331798.9188",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2006","200","Tanzanian shilling","1993","7568187946.02535",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2006","200","Tanzanian shilling","1993","7641285440.68302",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2006","200","Tanzanian shilling","1993","2424011020.37816",""
"Zanzibar","2.4","Industries","Other service activities","S","2006","200","Tanzanian shilling","1993","4307540934.58013",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2006","200","Tanzanian shilling","1993","909733485.724741",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2006","200","Tanzanian shilling","1993","585029190582.839","22"
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2006","200","Tanzanian shilling","1993","4726456467.64932",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2006","200","Tanzanian shilling","1993","57720400188.799",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2006","200","Tanzanian shilling","1993","57720400188.799",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2006","200","Tanzanian shilling","1993","638023134303.989",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2005","200","Tanzanian shilling","1993","104582584039.993",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2005","200","Tanzanian shilling","1993","77923842588.6204",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2005","200","Tanzanian shilling","1993","26658741451.3725",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2005","200","Tanzanian shilling","1993","54602974963.6462",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2005","200","Tanzanian shilling","1993","5692413319.26989",""
"Zanzibar","2.4","Industries","Manufacturing","C","2005","200","Tanzanian shilling","1993","45608242820.2089",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2005","200","Tanzanian shilling","1993","1390004007.69113",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2005","200","Tanzanian shilling","1993","1912314816.47626",""
"Zanzibar","2.4","Industries","Construction","F","2005","200","Tanzanian shilling","1993","25081816188.0569",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2005","200","Tanzanian shilling","1993","123836533863.673",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2005","200","Tanzanian shilling","1993","58291337591.3403",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2005","200","Tanzanian shilling","1993","22565590841.2087",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2005","200","Tanzanian shilling","1993","42979605431.1241",""
"Zanzibar","2.4","Industries","Information and communication","J","2005","200","Tanzanian shilling","1993","13867160420.4604",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2005","200","Tanzanian shilling","1993","18835047376.9122",""
"Zanzibar","2.4","Industries","Real estate activities","L","2005","200","Tanzanian shilling","1993","28336523294.6458",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2005","200","Tanzanian shilling","1993","4255259953.98427",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2005","200","Tanzanian shilling","1993","731829872.641721",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2005","200","Tanzanian shilling","1993","3523430081.34255",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2005","200","Tanzanian shilling","1993","74919816339.8946",""
