Group Code,Country or Area Code,Country or Area,SNA93 Table Code,Sub Group,Item Code,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2020,100,Jamaican dollar,1993,Western calendar year,3.24414E+11,32
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2020,100,Jamaican dollar,1993,Western calendar year,1.96693E+12,32
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2019,100,Jamaican dollar,1993,Western calendar year,1.48144E+11,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2019,100,Jamaican dollar,1993,Western calendar year,1.3927E+11,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2019,100,Jamaican dollar,1993,Western calendar year,1.38291E+11,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2019,100,Jamaican dollar,1993,Western calendar year,978918535,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2019,100,Jamaican dollar,1993,Western calendar year,8874746127,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2019,100,Jamaican dollar,1993,Western calendar year,37734417234,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2019,100,Jamaican dollar,1993,Western calendar year,1.63315E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2019,100,Jamaican dollar,1993,Western calendar year,61185314069,
201,388,Jamaica,2.1,Industries,5,Construction,F,2019,100,Jamaican dollar,1993,Western calendar year,1.441E+11,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2019,100,Jamaican dollar,1993,Western calendar year,4.14783E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2019,100,Jamaican dollar,1993,Western calendar year,3.30623E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2019,100,Jamaican dollar,1993,Western calendar year,84159374118,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2019,100,Jamaican dollar,1993,Western calendar year,1.37151E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2019,100,Jamaican dollar,1993,Western calendar year,90723158061,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2019,100,Jamaican dollar,1993,Western calendar year,46427693048,
201,388,Jamaica,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2019,100,Jamaican dollar,1993,Western calendar year,3.76886E+11,
201,388,Jamaica,2.1,Industries,27,Financial intermediation,J,2019,100,Jamaican dollar,1993,Western calendar year,1.89821E+11,
201,388,Jamaica,2.1,Industries,28,"Real estate, renting and business activities",K,2019,100,Jamaican dollar,1993,Western calendar year,1.87065E+11,
201,388,Jamaica,2.1,Industries,9,Public administration and defence; compulsory social security,L,2019,100,Jamaican dollar,1993,Western calendar year,1.43698E+11,
201,388,Jamaica,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2019,100,Jamaican dollar,1993,Western calendar year,1.76552E+11,
201,388,Jamaica,2.1,Industries,29,Education,M,2019,100,Jamaican dollar,1993,Western calendar year,98449046823,
201,388,Jamaica,2.1,Industries,30,Health and social work,N,2019,100,Jamaican dollar,1993,Western calendar year,9914675791,
201,388,Jamaica,2.1,Industries,31,"Other community, social and personal services",O,2019,100,Jamaican dollar,1993,Western calendar year,68188545188,
201,388,Jamaica,2.1,Industries,11,Private households with employed persons,P,2019,100,Jamaican dollar,1993,Western calendar year,13199419189,
201,388,Jamaica,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2019,100,Jamaican dollar,1993,Western calendar year,1.81675E+12,
201,388,Jamaica,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,2019,100,Jamaican dollar,1993,Western calendar year,1.02234E+11,
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2019,100,Jamaican dollar,1993,Western calendar year,3.95919E+11,
201,388,Jamaica,2.1,Industries,14,Plus: Taxes on products,D.21,2019,100,Jamaican dollar,1993,Western calendar year,3.95919E+11,
201,388,Jamaica,2.1,Industries,15,Less: Subsidies on products,D.31,2019,100,Jamaican dollar,1993,Western calendar year,0,
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2019,100,Jamaican dollar,1993,Western calendar year,2.11043E+12,
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2018,100,Jamaican dollar,1993,Western calendar year,1.33641E+11,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2018,100,Jamaican dollar,1993,Western calendar year,1.25017E+11,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2018,100,Jamaican dollar,1993,Western calendar year,1.24062E+11,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2018,100,Jamaican dollar,1993,Western calendar year,954893291.5,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2018,100,Jamaican dollar,1993,Western calendar year,8623961929,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2018,100,Jamaican dollar,1993,Western calendar year,62076217049,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2018,100,Jamaican dollar,1993,Western calendar year,1.55557E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2018,100,Jamaican dollar,1993,Western calendar year,58100724759,
201,388,Jamaica,2.1,Industries,5,Construction,F,2018,100,Jamaican dollar,1993,Western calendar year,1.36783E+11,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2018,100,Jamaican dollar,1993,Western calendar year,3.91562E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2018,100,Jamaican dollar,1993,Western calendar year,3.14391E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2018,100,Jamaican dollar,1993,Western calendar year,77170975533,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2018,100,Jamaican dollar,1993,Western calendar year,1.32509E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2018,100,Jamaican dollar,1993,Western calendar year,87065486480,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2018,100,Jamaican dollar,1993,Western calendar year,45443766217,
201,388,Jamaica,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2018,100,Jamaican dollar,1993,Western calendar year,3.57535E+11,
201,388,Jamaica,2.1,Industries,27,Financial intermediation,J,2018,100,Jamaican dollar,1993,Western calendar year,1.76603E+11,
201,388,Jamaica,2.1,Industries,28,"Real estate, renting and business activities",K,2018,100,Jamaican dollar,1993,Western calendar year,1.80932E+11,
201,388,Jamaica,2.1,Industries,9,Public administration and defence; compulsory social security,L,2018,100,Jamaican dollar,1993,Western calendar year,1.39392E+11,
201,388,Jamaica,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2018,100,Jamaican dollar,1993,Western calendar year,1.6774E+11,
201,388,Jamaica,2.1,Industries,29,Education,M,2018,100,Jamaican dollar,1993,Western calendar year,93806578287,
201,388,Jamaica,2.1,Industries,30,Health and social work,N,2018,100,Jamaican dollar,1993,Western calendar year,9560124504,
201,388,Jamaica,2.1,Industries,31,"Other community, social and personal services",O,2018,100,Jamaican dollar,1993,Western calendar year,64373099972,
201,388,Jamaica,2.1,Industries,11,Private households with employed persons,P,2018,100,Jamaican dollar,1993,Western calendar year,12392188587,
201,388,Jamaica,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2018,100,Jamaican dollar,1993,Western calendar year,1.74729E+12,
201,388,Jamaica,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,2018,100,Jamaican dollar,1993,Western calendar year,91121913881,
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2018,100,Jamaican dollar,1993,Western calendar year,3.71084E+11,
201,388,Jamaica,2.1,Industries,14,Plus: Taxes on products,D.21,2018,100,Jamaican dollar,1993,Western calendar year,3.71084E+11,
201,388,Jamaica,2.1,Industries,15,Less: Subsidies on products,D.31,2018,100,Jamaican dollar,1993,Western calendar year,0,
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2018,100,Jamaican dollar,1993,Western calendar year,2.02725E+12,
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2017,100,Jamaican dollar,1993,Western calendar year,1.25674E+11,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2017,100,Jamaican dollar,1993,Western calendar year,1.17264E+11,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2017,100,Jamaican dollar,1993,Western calendar year,1.16335E+11,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2017,100,Jamaican dollar,1993,Western calendar year,928431622.6,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2017,100,Jamaican dollar,1993,Western calendar year,8410071315,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2017,100,Jamaican dollar,1993,Western calendar year,43535838040,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2017,100,Jamaican dollar,1993,Western calendar year,1.4605E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2017,100,Jamaican dollar,1993,Western calendar year,53786550244,
201,388,Jamaica,2.1,Industries,5,Construction,F,2017,100,Jamaican dollar,1993,Western calendar year,1.24964E+11,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2017,100,Jamaican dollar,1993,Western calendar year,3.68807E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2017,100,Jamaican dollar,1993,Western calendar year,2.95834E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2017,100,Jamaican dollar,1993,Western calendar year,72973420333,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2017,100,Jamaican dollar,1993,Western calendar year,1.25673E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2017,100,Jamaican dollar,1993,Western calendar year,81348918865,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2017,100,Jamaican dollar,1993,Western calendar year,44324260350,
201,388,Jamaica,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2017,100,Jamaican dollar,1993,Western calendar year,3.40498E+11,
201,388,Jamaica,2.1,Industries,27,Financial intermediation,J,2017,100,Jamaican dollar,1993,Western calendar year,1.66127E+11,
201,388,Jamaica,2.1,Industries,28,"Real estate, renting and business activities",K,2017,100,Jamaican dollar,1993,Western calendar year,1.74371E+11,
201,388,Jamaica,2.1,Industries,9,Public administration and defence; compulsory social security,L,2017,100,Jamaican dollar,1993,Western calendar year,1.29391E+11,
201,388,Jamaica,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2017,100,Jamaican dollar,1993,Western calendar year,1.56771E+11,
201,388,Jamaica,2.1,Industries,29,Education,M,2017,100,Jamaican dollar,1993,Western calendar year,86080533863,
201,388,Jamaica,2.1,Industries,30,Health and social work,N,2017,100,Jamaican dollar,1993,Western calendar year,9380381543,
201,388,Jamaica,2.1,Industries,31,"Other community, social and personal services",O,2017,100,Jamaican dollar,1993,Western calendar year,61309909126,
201,388,Jamaica,2.1,Industries,11,Private households with employed persons,P,2017,100,Jamaican dollar,1993,Western calendar year,11646218009,
201,388,Jamaica,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2017,100,Jamaican dollar,1993,Western calendar year,1.6268E+12,
201,388,Jamaica,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,2017,100,Jamaican dollar,1993,Western calendar year,78157549441,
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2017,100,Jamaican dollar,1993,Western calendar year,3.46386E+11,
201,388,Jamaica,2.1,Industries,14,Plus: Taxes on products,D.21,2017,100,Jamaican dollar,1993,Western calendar year,3.46386E+11,
201,388,Jamaica,2.1,Industries,15,Less: Subsidies on products,D.31,2017,100,Jamaican dollar,1993,Western calendar year,0,
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2017,100,Jamaican dollar,1993,Western calendar year,1.89503E+12,
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2016,100,Jamaican dollar,1993,Western calendar year,1.16203E+11,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2016,100,Jamaican dollar,1993,Western calendar year,1.08296E+11,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2016,100,Jamaican dollar,1993,Western calendar year,1.0739E+11,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2016,100,Jamaican dollar,1993,Western calendar year,905537398.5,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2016,100,Jamaican dollar,1993,Western calendar year,7907798452,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2016,100,Jamaican dollar,1993,Western calendar year,34273625247,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2016,100,Jamaican dollar,1993,Western calendar year,1.35149E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2016,100,Jamaican dollar,1993,Western calendar year,49950674981,
201,388,Jamaica,2.1,Industries,5,Construction,F,2016,100,Jamaican dollar,1993,Western calendar year,1.17185E+11,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2016,100,Jamaican dollar,1993,Western calendar year,3.52474E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2016,100,Jamaican dollar,1993,Western calendar year,2.84115E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2016,100,Jamaican dollar,1993,Western calendar year,68359031541,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2016,100,Jamaican dollar,1993,Western calendar year,1.2029E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2016,100,Jamaican dollar,1993,Western calendar year,76480812490,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2016,100,Jamaican dollar,1993,Western calendar year,43809353282,
201,388,Jamaica,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2016,100,Jamaican dollar,1993,Western calendar year,3.18811E+11,
201,388,Jamaica,2.1,Industries,27,Financial intermediation,J,2016,100,Jamaican dollar,1993,Western calendar year,1.52138E+11,
201,388,Jamaica,2.1,Industries,28,"Real estate, renting and business activities",K,2016,100,Jamaican dollar,1993,Western calendar year,1.66672E+11,
201,388,Jamaica,2.1,Industries,9,Public administration and defence; compulsory social security,L,2016,100,Jamaican dollar,1993,Western calendar year,1.25533E+11,
201,388,Jamaica,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2016,100,Jamaican dollar,1993,Western calendar year,1.4997E+11,
201,388,Jamaica,2.1,Industries,29,Education,M,2016,100,Jamaican dollar,1993,Western calendar year,83152441274,
201,388,Jamaica,2.1,Industries,30,Health and social work,N,2016,100,Jamaican dollar,1993,Western calendar year,9093738248,
201,388,Jamaica,2.1,Industries,31,"Other community, social and personal services",O,2016,100,Jamaican dollar,1993,Western calendar year,57723726079,
201,388,Jamaica,2.1,Industries,11,Private households with employed persons,P,2016,100,Jamaican dollar,1993,Western calendar year,11441541504,
201,388,Jamaica,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2016,100,Jamaican dollar,1993,Western calendar year,1.53128E+12,
201,388,Jamaica,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,2016,100,Jamaican dollar,1993,Western calendar year,66180610982,
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2016,100,Jamaican dollar,1993,Western calendar year,2.95876E+11,
201,388,Jamaica,2.1,Industries,14,Plus: Taxes on products,D.21,2016,100,Jamaican dollar,1993,Western calendar year,2.95876E+11,
201,388,Jamaica,2.1,Industries,15,Less: Subsidies on products,D.31,2016,100,Jamaican dollar,1993,Western calendar year,0,
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2016,100,Jamaican dollar,1993,Western calendar year,1.76098E+12,
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2015,100,Jamaican dollar,1993,Western calendar year,1.04698E+11,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2015,100,Jamaican dollar,1993,Western calendar year,97332977270,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2015,100,Jamaican dollar,1993,Western calendar year,96448093758,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2015,100,Jamaican dollar,1993,Western calendar year,884883511.7,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2015,100,Jamaican dollar,1993,Western calendar year,7364687425,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2015,100,Jamaican dollar,1993,Western calendar year,30678054453,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2015,100,Jamaican dollar,1993,Western calendar year,1.32063E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2015,100,Jamaican dollar,1993,Western calendar year,46953652944,
201,388,Jamaica,2.1,Industries,5,Construction,F,2015,100,Jamaican dollar,1993,Western calendar year,1.10059E+11,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2015,100,Jamaican dollar,1993,Western calendar year,3.3865E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2015,100,Jamaican dollar,1993,Western calendar year,2.74068E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2015,100,Jamaican dollar,1993,Western calendar year,64581483350,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2015,100,Jamaican dollar,1993,Western calendar year,1.1472E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2015,100,Jamaican dollar,1993,Western calendar year,72067643522,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2015,100,Jamaican dollar,1993,Western calendar year,42652805157,
201,388,Jamaica,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2015,100,Jamaican dollar,1993,Western calendar year,3.00585E+11,
201,388,Jamaica,2.1,Industries,27,Financial intermediation,J,2015,100,Jamaican dollar,1993,Western calendar year,1.40068E+11,
201,388,Jamaica,2.1,Industries,28,"Real estate, renting and business activities",K,2015,100,Jamaican dollar,1993,Western calendar year,1.60517E+11,
201,388,Jamaica,2.1,Industries,9,Public administration and defence; compulsory social security,L,2015,100,Jamaican dollar,1993,Western calendar year,1.18988E+11,
201,388,Jamaica,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2015,100,Jamaican dollar,1993,Western calendar year,1.42981E+11,
201,388,Jamaica,2.1,Industries,29,Education,M,2015,100,Jamaican dollar,1993,Western calendar year,79107254217,
201,388,Jamaica,2.1,Industries,30,Health and social work,N,2015,100,Jamaican dollar,1993,Western calendar year,8780513720,
201,388,Jamaica,2.1,Industries,31,"Other community, social and personal services",O,2015,100,Jamaican dollar,1993,Western calendar year,55093237469,
201,388,Jamaica,2.1,Industries,11,Private households with employed persons,P,2015,100,Jamaican dollar,1993,Western calendar year,10483690622,
201,388,Jamaica,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2015,100,Jamaican dollar,1993,Western calendar year,1.45086E+12,
201,388,Jamaica,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,2015,100,Jamaican dollar,1993,Western calendar year,56957700777,
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2015,100,Jamaican dollar,1993,Western calendar year,2.65777E+11,
201,388,Jamaica,2.1,Industries,14,Plus: Taxes on products,D.21,2015,100,Jamaican dollar,1993,Western calendar year,2.65777E+11,
201,388,Jamaica,2.1,Industries,15,Less: Subsidies on products,D.31,2015,100,Jamaican dollar,1993,Western calendar year,0,
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2015,100,Jamaican dollar,1993,Western calendar year,1.65968E+12,
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2014,100,Jamaican dollar,1993,Western calendar year,92090486427,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2014,100,Jamaican dollar,1993,Western calendar year,85317234771,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2014,100,Jamaican dollar,1993,Western calendar year,84452185691,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2014,100,Jamaican dollar,1993,Western calendar year,865049080.8,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2014,100,Jamaican dollar,1993,Western calendar year,6773251656,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2014,100,Jamaican dollar,1993,Western calendar year,17967345152,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2014,100,Jamaican dollar,1993,Western calendar year,1.25337E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2014,100,Jamaican dollar,1993,Western calendar year,43135990882,
201,388,Jamaica,2.1,Industries,5,Construction,F,2014,100,Jamaican dollar,1993,Western calendar year,96733304208,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2014,100,Jamaican dollar,1993,Western calendar year,3.21806E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2014,100,Jamaican dollar,1993,Western calendar year,2.6167E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2014,100,Jamaican dollar,1993,Western calendar year,60135850106,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2014,100,Jamaican dollar,1993,Western calendar year,1.10993E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2014,100,Jamaican dollar,1993,Western calendar year,68715825318,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2014,100,Jamaican dollar,1993,Western calendar year,42276841579,
201,388,Jamaica,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2014,100,Jamaican dollar,1993,Western calendar year,2.84652E+11,
201,388,Jamaica,2.1,Industries,27,Financial intermediation,J,2014,100,Jamaican dollar,1993,Western calendar year,1.29228E+11,
201,388,Jamaica,2.1,Industries,28,"Real estate, renting and business activities",K,2014,100,Jamaican dollar,1993,Western calendar year,1.55425E+11,
201,388,Jamaica,2.1,Industries,9,Public administration and defence; compulsory social security,L,2014,100,Jamaican dollar,1993,Western calendar year,1.15419E+11,
201,388,Jamaica,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2014,100,Jamaican dollar,1993,Western calendar year,1.37888E+11,
201,388,Jamaica,2.1,Industries,29,Education,M,2014,100,Jamaican dollar,1993,Western calendar year,78288054033,
201,388,Jamaica,2.1,Industries,30,Health and social work,N,2014,100,Jamaican dollar,1993,Western calendar year,8399653379,
201,388,Jamaica,2.1,Industries,31,"Other community, social and personal services",O,2014,100,Jamaican dollar,1993,Western calendar year,51200565167,
201,388,Jamaica,2.1,Industries,11,Private households with employed persons,P,2014,100,Jamaican dollar,1993,Western calendar year,10461122130,
201,388,Jamaica,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2014,100,Jamaican dollar,1993,Western calendar year,1.35648E+12,
201,388,Jamaica,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,2014,100,Jamaican dollar,1993,Western calendar year,50735798965,
201,388,Jamaica,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2014,100,Jamaican dollar,1993,Western calendar year,2.36156E+11,
201,388,Jamaica,2.1,Industries,14,Plus: Taxes on products,D.21,2014,100,Jamaican dollar,1993,Western calendar year,2.36156E+11,
201,388,Jamaica,2.1,Industries,15,Less: Subsidies on products,D.31,2014,100,Jamaican dollar,1993,Western calendar year,0,
201,388,Jamaica,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2014,100,Jamaican dollar,1993,Western calendar year,1.5419E+12,
201,388,Jamaica,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2013,100,Jamaican dollar,1993,Western calendar year,85503192642,
201,388,Jamaica,2.1,Industries,22,"Agriculture, hunting, forestry",A,2013,100,Jamaican dollar,1993,Western calendar year,80347857075,
201,388,Jamaica,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2013,100,Jamaican dollar,1993,Western calendar year,79511978497,
201,388,Jamaica,2.1,Industries,20,"Forestry, logging and related service activities",2,2013,100,Jamaican dollar,1993,Western calendar year,835878577.5,
201,388,Jamaica,2.1,Industries,21,Fishing,B,2013,100,Jamaican dollar,1993,Western calendar year,5155335567,
201,388,Jamaica,2.1,Industries,2,Mining and quarrying,C,2013,100,Jamaican dollar,1993,Western calendar year,15524708173,
201,388,Jamaica,2.1,Industries,3,Manufacturing,D,2013,100,Jamaican dollar,1993,Western calendar year,1.16985E+11,
201,388,Jamaica,2.1,Industries,4,"Electricity, gas and water supply",E,2013,100,Jamaican dollar,1993,Western calendar year,38698785023,
201,388,Jamaica,2.1,Industries,5,Construction,F,2013,100,Jamaican dollar,1993,Western calendar year,87987337629,
201,388,Jamaica,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2013,100,Jamaican dollar,1993,Western calendar year,2.87425E+11,
201,388,Jamaica,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2013,100,Jamaican dollar,1993,Western calendar year,2.33935E+11,
201,388,Jamaica,2.1,Industries,24,Hotels and restaurants,H,2013,100,Jamaican dollar,1993,Western calendar year,53489417835,
201,388,Jamaica,2.1,Industries,7,"Transport, storage and communications",I,2013,100,Jamaican dollar,1993,Western calendar year,1.04277E+11,
201,388,Jamaica,2.1,Industries,25,"Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies",60-63,2013,100,Jamaican dollar,1993,Western calendar year,62597060264,
201,388,Jamaica,2.1,Industries,26,Post and telecommunications,64,2013,100,Jamaican dollar,1993,Western calendar year,41680373793,
